Participant,Event,Valence,E1,eBR,BR,E2
59,15,2,5,15,60,30
59,16,3,10,8,26,25
59,17,2,10,23,43,15
59,18,3,38,25,82,80
59,19,2,0,15,21,0
59,20,2,100,18,40,100
59,21,2,0,25,35,25
59,22,2,50,70,60,50
59,23,2,100,65,71,100
59,24,3,30,50,14,11
59,25,3,0,12,14,0
59,26,3,100,60,29,100
59,27,2,10,15,45,5
59,28,3,15,15,20,24
59,29,3,40,35,66,70
59,30,3,0,21,48,0
59,31,2,100,30,19,0
59,32,5,0,10,33,0
59,33,3,100,70,15,100
59,34,3,60,45,80,60
59,35,2,0,30,17,0
59,36,2,80,70,26,80
59,37,3,20,30,30,43
59,38,3,90,68,71,70
59,39,2,0,15,43,0
59,40,4,0,20,21,0
59,41,3,100,15,17,100
59,42,3,0,65,13,0
59,43,3,10,50,81,100
59,44,3,50,40,19,60
59,45,3,10,5,19,10
59,46,5,100,30,45,100
59,47,3,0,20,20,0
59,48,2,0,15,18,0
59,49,4,100,25,11,100
59,50,3,100,35,38,10
59,51,3,0,35,26,100
60,1,4,0,5,26,0
60,2,5,25,25,20,20
60,3,3,0,40,29,0
60,4,4,100,100,78,100
60,5,3,20,50,56,20
60,6,4,20,20,29,25
60,7,4,0,50,45,0
60,8,4,100,70,75,100
60,9,5,100,40,29,100
60,10,4,100,75,56,100
60,11,4,40,10,31,40
60,12,3,0,50,78,0
60,13,3,20,0,22,0
60,14,2,15,35,41,30
60,15,2,30,30,60,30
60,16,2,18,12,26,20
60,17,2,12,18,43,15
60,18,2,10,30,82,10
60,19,2,0,10,21,0
60,20,3,100,25,40,100
60,21,4,100,50,35,60
60,22,3,60,60,60,60
60,23,2,60,60,71,60
60,24,3,3,3,14,19
60,25,4,25,18,14,40
60,26,3,100,80,29,100
60,27,2,0,10,45,0
60,28,3,18,18,20,19
60,29,3,50,50,66,50
60,30,2,0,8,48,0
60,31,3,50,80,19,40
60,32,5,100,50,33,100
60,33,3,0,5,15,0
60,34,3,0,5,80,0
60,35,2,0,20,17,0
60,36,3,50,70,26,50
60,37,4,50,50,30,30
60,38,3,100,100,71,100
60,39,2,0,70,43,0
60,40,3,40,60,21,60
60,41,2,0,60,17,0
60,42,3,90,60,13,80
60,43,4,100,75,81,20
60,44,3,14,14,19,18
60,45,5,25,25,19,50
60,46,5,100,80,45,100
60,47,5,0,10,20,0
60,48,5,100,30,18,100
60,49,3,0,20,11,0
60,50,3,0,10,38,0
60,51,3,70,70,26,30
61,1,4,10,25,26,12
61,2,2,70,63,20,70
61,3,5,70,27,29,75
61,4,5,100,100,78,100
61,5,5,20,22,56,10
61,6,3,15,15,29,20
61,7,5,0,63,45,0
61,8,3,100,93,75,95
61,9,4,4,18,29,5
61,10,5,100,57,56,100
61,11,4,2,11,31,0
61,12,3,100,82,78,100
61,13,4,0,12,22,0
61,14,2,80,44,41,63
61,15,2,50,50,60,50
61,16,2,0,14,26,0
61,17,2,80,31,43,100
61,18,2,92,81,82,80
61,19,2,0,33,21,0
61,20,2,2,8,40,2
61,21,3,100,29,35,100
61,22,2,100,100,60,100
61,23,2,100,100,71,100
61,24,3,8,8,14,8
61,25,3,10,12,14,15
61,26,3,100,98,29,100
61,27,3,60,83,45,25
61,28,3,50,50,20,15
61,29,3,12,12,66,15
61,30,3,0,17,48,15
61,31,5,15,38,19,0
61,32,2,0,54,33,5
61,33,3,0,20,15,0
61,34,3,52,50,80,60
61,35,5,30,78,17,23
61,36,2,21,21,26,20
61,37,3,80,45,30,80
61,38,3,71,71,71,100
61,39,4,80,45,43,40
61,40,5,100,87,21,100
61,41,2,0,5,17,10
61,42,3,10,13,13,12
61,43,3,100,42,81,12
61,44,3,0,17,19,11
61,45,4,0,4,19,0
61,46,3,0,18,45,0
61,47,2,0,3,20,0
61,48,3,0,23,18,0
61,49,3,0,10,11,0
61,50,2,0,24,38,0
61,51,2,0,14,26,0
62,1,2,25,15,26,25
62,2,3,40,20,20,20
62,3,3,0,25,29,0
62,4,4,75,40,78,75
62,5,2,50,45,56,20
62,6,4,50,20,29,50
62,7,4,100,50,45,100
62,8,2,0,25,75,50
62,9,3,10,20,29,10
62,10,2,0,50,56,0
62,11,4,5,5,31,0
62,12,3,0,25,78,10
62,13,4,20,0,22,0
62,14,2,10,30,41,10
62,15,2,25,20,60,50
62,16,3,20,50,26,60
62,17,2,0,34,43,0
62,18,2,0,45,82,10
62,19,2,0,20,21,0
62,20,2,0,15,40,0
62,21,2,50,50,35,50
62,22,2,70,65,60,50
62,23,2,75,50,71,75
62,24,3,0,25,14,10
62,25,2,0,15,14,0
62,26,4,100,70,29,100
62,27,2,20,60,45,10
62,28,3,10,15,20,13
62,29,2,99,50,66,50
62,30,3,0,25,48,0
62,31,4,0,67,19,100
62,32,2,0,20,33,0
62,33,3,50,25,15,10
62,34,2,0,20,80,50
62,35,2,0,30,17,10
62,36,3,0,10,26,20
62,37,4,60,85,30,20
62,38,2,100,95,71,100
62,39,2,0,30,43,0
62,40,3,10,10,21,0
62,41,2,0,20,17,50
62,42,3,0,70,13,0
62,43,4,70,40,81,75
62,44,3,0,10,19,20
62,45,4,75,25,19,100
62,46,5,100,80,45,100
62,47,2,0,34,20,0
62,48,3,100,15,18,75
62,49,3,100,25,11,100
62,50,3,0,5,38,0
62,51,3,0,25,26,10
63,1,2,0,10,26,0
63,2,3,80,40,20,80
63,3,3,5,25,29,15
63,4,5,100,80,78,100
63,5,4,100,50,56,80
63,6,3,0,40,29,0
63,7,4,0,50,45,10
63,8,3,5,10,75,5
63,9,3,5,20,29,5
63,10,5,100,60,56,100
63,11,4,50,30,31,50
63,12,3,0,100,78,0
63,13,5,50,10,22,26
63,14,3,0,40,41,0
63,15,3,0,10,60,0
63,16,3,0,15,26,0
63,17,3,0,15,43,0
63,18,3,0,20,82,5
63,19,2,0,25,21,0
63,20,2,20,40,40,15
63,21,3,0,2,35,0
63,22,3,70,80,60,60
63,23,2,40,60,71,30
63,24,3,15,15,14,15
63,25,5,100,40,14,100
63,26,3,50,70,29,70
63,27,3,30,35,45,50
63,28,3,15,15,20,15
63,29,3,80,80,66,80
63,30,5,100,30,48,100
63,31,3,100,30,19,5
63,32,3,100,30,33,5
63,33,3,5,10,15,5
63,34,3,0,10,80,10
63,35,2,30,30,17,15
63,36,3,10,15,26,10
63,37,4,100,60,30,100
63,38,2,100,80,71,80
63,39,2,0,40,43,0
63,40,5,100,40,21,100
63,41,4,100,70,17,100
63,42,3,0,50,13,5
63,43,5,15,30,81,15
63,44,2,0,10,19,0
63,45,4,100,70,19,100
63,46,3,15,25,45,10
63,47,3,5,40,20,10
63,48,3,100,50,18,80
63,49,5,100,70,11,100
63,50,3,5,70,38,20
63,51,2,0,5,26,0
64,1,3,10,10,26,40
64,2,2,15,15,20,14
64,3,4,35,35,29,5
64,4,3,65,65,78,78
64,5,2,10,29,56,1
64,6,3,50,80,29,40
64,7,4,71,72,45,10
64,8,4,29,29,75,50
64,9,4,2,5,29,5
64,10,4,45,81,56,34
64,11,3,5,14,31,5
64,12,3,78,78,78,90
64,13,3,5,20,22,4
64,14,2,20,41,41,30
64,15,3,29,29,60,45
64,16,2,14,3,26,30
64,17,2,5,40,43,2
64,18,2,29,29,82,80
64,19,3,12,29,21,5
64,20,3,5,29,40,10
64,21,2,29,29,35,10
64,22,2,60,60,60,10
64,23,2,90,90,71,90
64,24,3,10,10,14,30
64,25,3,0,29,14,1
64,26,4,0,19,29,1
64,27,2,76,76,45,5
64,28,3,20,20,20,30
64,29,2,40,65,66,98
64,30,3,0,15,48,0
64,31,3,70,70,19,5
64,32,4,5,5,33,2
64,33,3,1,29,15,70
64,34,3,60,60,80,60
64,35,2,20,80,17,5
64,36,2,62,62,26,14
64,37,2,70,70,30,30
64,38,2,90,90,71,90
64,39,3,1,70,43,6
64,40,3,5,15,21,1
64,41,4,5,70,17,5
64,42,3,5,45,13,5
64,43,3,33,33,81,20
64,44,3,30,50,19,45
64,45,4,5,29,19,5
64,46,4,20,30,45,50
64,47,3,10,29,20,5
64,48,3,10,41,18,5
64,49,2,5,23,11,5
64,50,4,8,73,38,30
64,51,3,70,70,26,34
65,1,4,54,23,26,30
65,2,5,15,9,20,25
65,3,2,0,37,29,0
65,4,3,100,76,78,100
65,5,5,12,40,56,10
65,6,4,7,7,29,20
65,7,4,5,19,45,5
65,8,4,100,50,75,100
65,9,4,100,40,29,100
65,10,4,15,50,56,30
65,11,4,0,18,31,6
65,12,3,65,95,78,45
65,13,4,15,0,22,0
65,14,2,18,23,41,30
65,15,2,40,40,60,20
65,16,2,54,32,26,30
65,17,2,10,40,43,10
65,18,2,20,40,82,23
65,19,2,10,15,21,10
65,20,2,0,17,40,0
65,21,2,10,45,35,10
65,22,2,56,56,60,50
65,23,2,25,60,71,50
65,24,3,30,15,14,25
65,25,2,10,25,14,0
65,26,3,100,95,29,100
65,27,2,65,65,45,50
65,28,3,45,45,20,24
65,29,2,78,56,66,90
65,30,3,100,15,48,80
65,31,2,25,75,19,50
65,32,4,0,30,33,50
65,33,3,100,70,15,80
65,34,2,2,9,80,76
65,35,2,0,30,17,0
65,36,3,30,20,26,45
65,37,3,65,45,30,12
65,38,2,90,80,71,70
65,39,2,0,60,43,0
65,40,4,90,45,21,90
65,41,3,75,65,17,50
65,42,3,1,15,13,0
65,43,4,20,60,81,60
65,44,3,1,5,19,23
65,45,4,50,19,19,50
65,46,5,100,45,45,100
65,47,4,100,23,20,90
65,48,2,90,30,18,90
65,49,2,10,9,11,10
65,50,4,0,35,38,0
65,51,2,0,46,26,0
66,1,3,50,20,26,50
66,2,5,25,25,20,20
66,3,3,12,20,29,10
66,4,3,99,80,78,99
66,5,4,90,65,56,80
66,6,4,16,20,29,20
66,7,3,0,35,45,0
66,8,5,99,89,75,99
66,9,4,10,10,29,10
66,10,4,85,80,56,85
66,11,4,15,15,31,25
66,12,2,12,26,78,50
66,13,4,2,10,22,10
66,14,2,5,25,41,10
66,15,2,50,50,60,50
66,16,2,5,10,26,10
66,17,2,5,35,43,50
66,18,2,75,70,82,80
66,19,2,1,25,21,1
66,20,2,0,15,40,0
66,21,2,50,50,35,50
66,22,2,80,85,60,65
66,23,2,45,65,71,85
66,24,3,10,10,14,15
66,25,4,70,50,14,60
66,26,3,99,90,29,99
66,27,3,99,75,45,85
66,28,3,26,30,20,25
66,29,2,99,99,66,99
66,30,3,99,50,48,99
66,31,3,99,50,19,99
66,32,5,99,50,33,99
66,33,3,21,12,15,50
66,34,3,10,10,80,20
66,35,2,0,5,17,1
66,36,2,85,80,26,50
66,37,3,50,50,30,50
66,38,3,99,90,71,99
66,39,2,0,65,43,0
66,40,3,99,80,21,99
66,41,3,5,69,17,25
66,42,3,1,10,13,5
66,43,5,50,50,81,50
66,44,3,50,65,19,50
66,45,4,87,56,19,85
66,46,3,0,26,45,1
66,47,3,0,10,20,10
66,48,3,10,15,18,10
66,49,2,1,13,11,2
66,50,3,50,50,38,25
66,51,3,65,60,26,50
67,1,4,0,10,26,10
67,2,2,0,10,20,0
67,3,4,0,30,29,0
67,4,5,100,70,78,100
67,5,5,70,60,56,20
67,6,4,20,30,29,10
67,7,2,10,60,45,10
67,8,2,60,70,75,60
67,9,4,0,10,29,20
67,10,2,10,60,56,10
67,11,5,20,40,31,10
67,12,4,10,80,78,30
67,13,5,25,0,22,0
67,14,2,20,30,41,30
67,15,2,70,60,60,60
67,16,2,30,10,26,10
67,17,2,40,30,43,40
67,18,2,80,50,82,60
67,19,2,0,50,21,0
67,20,2,5,30,40,10
67,21,2,10,35,35,20
67,22,2,60,60,60,60
67,23,2,40,50,71,40
67,24,3,20,20,14,40
67,25,3,0,30,14,0
67,26,5,100,80,29,100
67,27,3,80,70,45,70
67,28,3,30,30,20,30
67,29,2,80,80,66,70
67,30,3,0,40,48,0
67,31,2,100,30,19,0
67,32,2,80,40,33,90
67,33,3,40,30,15,10
67,34,3,70,60,80,60
67,35,2,10,30,17,10
67,36,2,40,40,26,40
67,37,3,30,40,30,30
67,38,3,80,80,71,80
67,39,2,0,50,43,0
67,40,5,100,60,21,100
67,41,3,100,70,17,80
67,42,4,10,50,13,40
67,43,2,20,30,81,20
67,44,4,90,40,19,90
67,45,4,80,70,19,60
67,46,5,100,50,45,100
67,47,5,10,10,20,30
67,48,4,80,70,18,80
67,49,4,5,40,11,5
67,50,4,60,30,38,60
67,51,3,40,50,26,50
68,1,4,50,30,26,50
68,2,5,20,20,20,0
68,3,3,10,30,29,0
68,4,4,100,80,78,100
68,5,4,40,30,56,20
68,6,4,50,40,29,30
68,7,5,0,60,45,0
68,8,5,100,80,75,100
68,9,5,80,20,29,40
68,10,5,80,70,56,100
68,11,4,10,30,31,0
68,12,2,100,100,78,100
68,13,3,0,40,22,0
68,14,2,15,20,41,10
68,15,2,40,40,60,15
68,16,2,0,15,26,0
68,17,2,10,15,43,12
68,18,2,25,40,82,35
68,19,2,0,40,21,0
68,20,2,0,28,40,0
68,21,2,5,25,35,15
68,22,2,20,50,60,15
68,23,2,40,60,71,40
68,24,3,60,50,14,30
68,25,5,100,22,14,100
68,26,3,100,95,29,100
68,27,2,0,15,45,0
68,28,3,50,50,20,30
68,29,2,90,80,66,90
68,30,5,100,40,48,100
68,31,3,0,60,19,80
68,32,4,80,50,33,100
68,33,3,100,55,15,100
68,34,3,0,10,80,0
68,35,2,0,12,17,0
68,36,2,90,40,26,60
68,37,3,70,80,30,40
68,38,2,100,100,71,100
68,39,4,100,70,43,100
68,40,4,100,78,21,100
68,41,3,0,50,17,0
68,42,3,60,80,13,60
68,43,3,10,10,81,60
68,44,3,0,45,19,20
68,45,4,80,75,19,80
68,46,5,100,70,45,100
68,47,4,0,10,20,0
68,48,4,40,20,18,10
68,49,5,100,20,11,100
68,50,3,0,45,38,0
68,51,2,0,12,26,0
69,1,4,0,20,26,80
69,2,2,10,10,20,10
69,3,5,0,10,29,0
69,4,4,100,80,78,100
69,5,5,0,15,56,10
69,6,5,100,60,29,100
69,7,4,100,66,45,100
69,8,3,100,100,75,100
69,9,5,100,20,29,100
69,10,2,0,80,56,50
69,11,4,5,30,31,10
69,12,2,100,100,78,100
69,13,5,20,0,22,0
69,14,2,95,20,41,95
69,15,2,10,50,60,10
69,16,2,10,0,26,5
69,17,2,5,20,43,5
69,18,2,90,90,82,90
69,19,2,0,20,21,0
69,20,2,1,5,40,10
69,21,2,40,75,35,60
69,22,2,80,80,60,80
69,23,2,100,100,71,100
69,24,2,3,3,14,14
69,25,2,0,5,14,0
69,26,3,100,80,29,100
69,27,2,0,20,45,5
69,28,3,45,45,20,30
69,29,2,10,20,66,70
69,30,3,2,4,48,10
69,31,3,0,20,19,0
69,32,4,100,40,33,100
69,33,3,100,70,15,0
69,34,3,100,100,80,50
69,35,2,0,5,17,0
69,36,3,90,90,26,50
69,37,2,90,90,30,50
69,38,2,100,100,71,100
69,39,2,0,50,43,10
69,40,3,0,8,21,0
69,41,3,0,50,17,0
69,42,3,0,50,13,0
69,43,4,20,80,81,50
69,44,3,0,30,19,0
69,45,5,100,25,19,100
69,46,5,100,60,45,100
69,47,3,100,5,20,100
69,48,3,100,20,18,100
69,49,3,0,20,11,0
69,50,3,10,25,38,10
69,51,2,0,60,26,0
70,1,4,75,45,26,70
70,2,2,85,15,20,85
70,3,3,10,30,29,5
70,4,3,95,90,78,90
70,5,4,50,45,56,50
70,6,3,25,10,29,20
70,7,2,5,40,45,2
70,8,2,2,60,75,2
70,9,4,90,50,29,85
70,10,3,25,20,56,10
70,11,3,5,10,31,10
70,12,3,10,30,78,10
70,13,4,0,15,22,5
70,14,2,2,20,41,2
70,15,2,60,50,60,60
70,16,3,10,15,26,15
70,17,2,50,15,43,65
70,18,2,5,25,82,5
70,19,2,1,40,21,0
70,20,2,0,10,40,2
70,21,3,50,70,35,65
70,22,2,95,95,60,90
70,23,2,2,60,71,5
70,24,3,5,5,14,10
70,25,3,95,50,14,90
70,26,2,0,45,29,0
70,27,2,0,15,45,0
70,28,3,25,25,20,10
70,29,3,5,20,66,10
70,30,3,10,20,48,10
70,31,3,99,50,19,0
70,32,3,100,50,33,100
70,33,3,95,55,15,95
70,34,3,0,30,80,0
70,35,2,1,40,17,2
70,36,3,10,85,26,10
70,37,3,15,70,30,15
70,38,2,90,90,71,75
70,39,3,0,30,43,0
70,40,3,85,50,21,80
70,41,3,0,50,17,0
70,42,3,5,60,13,0
70,43,3,95,30,81,5
70,44,3,5,10,19,10
70,45,3,75,40,19,65
70,46,5,100,65,45,100
70,47,4,100,50,20,100
70,48,2,5,10,18,5
70,49,3,0,5,11,0
70,50,3,10,20,38,10
70,51,3,50,35,26,50
71,1,2,10,5,26,25
71,2,5,35,15,20,26
71,3,4,0,46,29,0
71,4,3,100,99,78,100
71,5,5,89,79,56,78
71,6,5,45,49,29,25
71,7,5,0,40,45,5
71,8,4,28,78,75,46
71,9,5,10,19,29,10
71,10,5,79,89,56,78
71,11,5,11,25,31,21
71,12,2,100,50,78,89
71,13,3,0,23,22,0
71,14,2,11,19,41,18
71,15,2,29,25,60,34
71,16,2,10,29,26,15
71,17,2,2,25,43,5
71,18,2,50,18,82,45
71,19,2,0,28,21,0
71,20,2,5,35,40,8
71,21,2,39,45,35,8
71,22,2,50,25,60,22
71,23,2,3,47,71,3
71,24,3,16,17,14,17
71,25,4,2,15,14,11
71,26,3,45,39,29,56
71,27,2,8,10,45,12
71,28,3,28,28,20,18
71,29,2,89,55,66,78
71,30,4,100,39,48,100
71,31,4,100,38,19,0
71,32,3,100,76,33,100
71,33,3,100,33,15,100
71,34,3,8,10,80,8
71,35,2,0,48,17,0
71,36,3,0,27,26,0
71,37,3,78,55,30,78
71,38,2,45,48,71,19
71,39,2,50,34,43,0
71,40,5,5,65,21,0
71,41,3,0,18,17,0
71,42,3,45,59,13,68
71,43,4,100,85,81,23
71,44,3,5,6,19,19
71,45,4,10,15,19,17
71,46,5,100,79,45,100
71,47,5,10,10,20,11
71,48,2,100,39,18,100
71,49,3,0,25,11,0
71,50,2,0,28,38,0
71,51,2,0,18,26,0
72,1,3,50,42,26,10
72,2,2,30,46,20,15
72,3,4,2,30,29,2
72,4,2,75,56,78,83
72,5,4,25,35,56,30
72,6,3,10,15,29,10
72,7,4,75,19,45,75
72,8,4,85,42,75,85
72,9,4,40,19,29,15
72,10,4,79,85,56,79
72,11,3,10,25,31,15
72,12,3,100,100,78,85
72,13,3,17,5,22,2
72,14,2,75,45,41,75
72,15,4,41,42,60,60
72,16,2,15,5,26,15
72,17,2,50,50,43,50
72,18,2,10,10,82,40
72,19,2,2,15,21,10
72,20,3,70,30,40,40
72,21,3,45,45,35,19
72,22,2,50,36,60,50
72,23,2,15,55,71,75
72,24,3,56,56,14,30
72,25,3,30,56,14,20
72,26,4,95,75,29,80
72,27,3,10,10,45,10
72,28,3,75,70,20,30
72,29,2,55,50,66,60
72,30,3,10,29,48,5
72,31,3,70,16,19,10
72,32,3,31,16,33,10
72,33,5,85,69,15,5
72,34,3,60,60,80,80
72,35,3,10,65,17,20
72,36,2,55,48,26,50
72,37,4,30,25,30,30
72,38,2,99,80,71,80
72,39,3,5,36,43,5
72,40,3,10,60,21,10
72,41,3,89,45,17,60
72,42,3,2,5,13,60
72,43,4,10,30,81,85
72,44,4,50,35,19,30
72,45,4,50,50,19,19
72,46,4,2,49,45,10
72,47,3,2,29,20,5
72,48,2,76,42,18,18
72,49,3,36,50,11,10
72,50,4,75,12,38,75
72,51,3,85,35,26,80
73,1,5,80,50,26,80
73,2,4,20,20,20,20
73,3,5,100,25,29,20
73,4,3,100,90,78,99
73,5,5,50,49,56,50
73,6,3,1,31,29,10
73,7,4,100,71,45,99
73,8,3,100,75,75,99
73,9,5,80,46,29,80
73,10,4,5,49,56,10
73,11,5,10,10,31,20
73,12,2,1,80,78,1
73,13,5,30,10,22,20
73,14,3,1,15,41,10
73,15,2,70,80,60,99
73,16,2,59,20,26,20
73,17,2,1,30,43,1
73,18,2,10,70,82,10
73,19,2,70,50,21,70
73,20,2,1,30,40,10
73,21,4,99,80,35,99
73,22,2,1,23,60,99
73,23,2,1,50,71,1
73,24,3,35,35,14,16
73,25,3,1,11,14,10
73,26,3,100,60,29,99
73,27,2,20,80,45,20
73,28,3,26,26,20,20
73,29,2,99,65,66,99
73,30,4,100,35,48,99
73,31,3,1,43,19,50
73,32,4,90,71,33,50
73,33,3,100,80,15,10
73,34,3,10,50,80,20
73,35,2,1,20,17,1
73,36,3,99,78,26,99
73,37,4,100,38,30,99
73,38,2,100,100,71,99
73,39,2,1,63,43,1
73,40,4,20,32,21,20
73,41,3,10,32,17,10
73,42,3,10,35,13,30
73,43,5,10,30,81,99
73,44,3,1,19,19,10
73,45,5,99,60,19,99
73,46,4,100,53,45,99
73,47,4,10,35,20,10
73,48,3,10,10,18,10
73,49,5,50,10,11,10
73,50,3,1,25,38,1
73,51,3,5,35,26,1
74,1,2,50,30,26,40
74,2,5,50,30,20,45
74,3,5,1,70,29,30
74,4,4,60,40,78,75
74,5,4,10,25,56,60
74,6,5,12,25,29,12
74,7,5,20,32,45,20
74,8,5,60,78,75,65
74,9,5,60,56,29,35
74,10,5,30,33,56,30
74,11,5,50,60,31,60
74,12,3,99,70,78,99
74,13,5,6,56,22,30
74,14,2,45,33,41,65
74,15,2,15,20,60,30
74,16,2,1,10,26,10
74,17,2,5,10,43,20
74,18,2,70,55,82,65
74,19,2,0,60,21,1
74,20,3,5,10,40,22
74,21,2,22,55,35,56
74,22,2,40,60,60,60
74,23,2,90,60,71,70
74,24,3,12,20,14,12
74,25,5,60,64,14,60
74,26,5,99,80,29,85
74,27,2,70,40,45,56
74,28,3,60,55,20,30
74,29,2,99,70,66,78
74,30,4,2,45,48,60
74,31,2,70,45,19,55
74,32,4,10,50,33,45
74,33,3,90,80,15,75
74,34,3,80,66,80,65
74,35,2,60,60,17,60
74,36,2,99,70,26,75
74,37,5,40,32,30,85
74,38,3,100,100,71,99
74,39,2,1,30,43,1
74,40,5,75,56,21,75
74,41,3,54,55,17,40
74,42,3,10,80,13,20
74,43,5,35,42,81,50
74,44,3,30,12,19,12
74,45,4,50,30,19,50
74,46,4,2,45,45,2
74,47,5,1,30,20,20
74,48,5,40,80,18,50
74,49,4,5,40,11,32
74,50,5,0,15,38,1
74,51,4,78,56,26,70
75,1,3,50,45,26,50
75,2,2,40,40,20,15
75,3,4,20,25,29,50
75,4,4,100,80,78,100
75,5,2,10,20,56,5
75,6,3,60,40,29,45
75,7,3,50,50,45,50
75,8,2,90,90,75,85
75,9,4,60,30,29,30
75,10,4,20,40,56,29
75,11,5,80,45,31,90
75,12,2,75,80,78,35
75,13,4,0,10,22,11
75,14,2,25,25,41,20
75,15,3,90,60,60,80
75,16,2,80,70,26,80
75,17,2,20,30,43,20
75,18,2,80,50,82,80
75,19,2,0,15,21,0
75,20,2,20,15,40,45
75,21,3,70,50,35,70
75,22,2,100,100,60,100
75,23,2,100,99,71,100
75,24,3,38,40,14,25
75,25,2,5,10,14,0
75,26,3,90,80,29,80
75,27,2,0,5,45,0
75,28,3,25,25,20,35
75,29,2,55,60,66,80
75,30,3,10,25,48,10
75,31,3,100,78,19,0
75,32,2,35,45,33,20
75,33,3,10,14,15,15
75,34,3,40,45,80,24
75,35,2,20,40,17,20
75,36,2,27,27,26,20
75,37,3,20,60,30,30
75,38,2,100,100,71,100
75,39,2,25,45,43,25
75,40,4,95,79,21,89
75,41,3,45,50,17,20
75,42,3,50,55,13,5
75,43,3,70,40,81,30
75,44,3,10,15,19,20
75,45,5,100,45,19,80
75,46,5,100,50,45,100
75,47,3,10,12,20,20
75,48,2,50,50,18,18
75,49,4,10,25,11,10
75,50,4,0,11,38,0
75,51,3,10,30,26,20
76,1,3,10,10,26,50
76,2,4,50,50,20,50
76,3,2,0,60,29,0
76,4,5,100,95,78,100
76,5,4,99,60,56,99
76,6,4,30,30,29,40
76,7,3,20,65,45,20
76,8,3,50,85,75,50
76,9,3,2,20,29,0
76,10,3,50,85,56,50
76,11,3,10,20,31,0
76,12,3,100,99,78,100
76,13,4,30,0,22,0
76,14,2,10,30,41,10
76,15,2,50,70,60,40
76,16,2,10,10,26,20
76,17,2,20,30,43,40
76,18,3,99,99,82,80
76,19,2,2,65,21,2
76,20,3,0,40,40,4
76,21,2,80,60,35,60
76,22,2,85,85,60,40
76,23,2,99,99,71,85
76,24,3,30,30,14,5
76,25,3,20,70,14,5
76,26,3,100,100,29,100
76,27,2,0,5,45,0
76,28,3,20,20,20,5
76,29,3,90,90,66,80
76,30,3,85,85,48,40
76,31,3,100,60,19,10
76,32,4,5,5,33,100
76,33,3,0,0,15,10
76,34,3,85,85,80,80
76,35,2,0,10,17,5
76,36,2,75,75,26,10
76,37,3,95,95,30,50
76,38,2,99,99,71,100
76,39,2,3,80,43,10
76,40,3,100,80,21,100
76,41,3,20,90,17,50
76,42,3,60,95,13,80
76,43,4,95,60,81,20
76,44,3,5,60,19,5
76,45,3,5,40,19,10
76,46,3,0,80,45,0
76,47,3,5,25,20,20
76,48,3,75,75,18,80
76,49,3,20,65,11,2
76,50,3,0,5,38,0
76,51,2,50,75,26,50
77,1,4,1,7,26,10
77,2,2,75,62,20,82
77,3,4,25,54,29,78
77,4,4,78,58,78,78
77,5,2,90,87,56,10
77,6,3,65,25,29,87
77,7,4,11,26,45,2
77,8,4,89,97,75,78
77,9,4,10,10,29,10
77,10,3,21,43,56,5
77,11,4,46,17,31,67
77,12,2,95,88,78,97
77,13,4,15,10,22,67
77,14,5,60,80,41,85
77,15,4,25,35,60,30
77,16,4,32,5,26,34
77,17,2,8,24,43,2
77,18,2,10,24,82,10
77,19,5,15,72,21,15
77,20,2,1,16,40,1
77,21,4,44,33,35,43
77,22,2,90,95,60,78
77,23,2,30,76,71,78
77,24,3,15,32,14,13
77,25,3,5,14,14,10
77,26,4,95,80,29,98
77,27,2,20,32,45,12
77,28,3,11,13,20,21
77,29,3,71,87,66,90
77,30,4,5,13,48,3
77,31,3,76,85,19,33
77,32,2,5,37,33,2
77,33,4,33,63,15,89
77,34,2,10,13,80,5
77,35,5,13,87,17,10
77,36,4,44,67,26,33
77,37,2,90,90,30,85
77,38,2,100,98,71,89
77,39,3,0,78,43,0
77,40,4,87,61,21,80
77,41,3,45,61,17,48
77,42,3,10,30,13,1
77,43,3,35,75,81,57
77,44,4,8,12,19,32
77,45,4,25,22,19,55
77,46,4,100,67,45,100
77,47,5,2,35,20,2
77,48,4,35,23,18,95
77,49,3,2,5,11,5
77,50,4,76,55,38,89
77,51,4,10,38,26,23
78,1,5,0,10,26,25
78,2,4,10,15,20,10
78,3,5,80,55,29,80
78,4,4,90,80,78,90
78,5,5,80,45,56,70
78,6,4,25,10,29,35
78,7,4,40,30,45,80
78,8,4,80,90,75,70
78,9,4,10,10,29,10
78,10,4,65,70,56,10
78,11,4,10,20,31,5
78,12,2,80,80,78,90
78,13,4,80,55,22,60
78,14,2,10,15,41,10
78,15,2,25,25,60,10
78,16,2,10,10,26,10
78,17,2,10,10,43,10
78,18,2,20,25,82,50
78,19,2,20,25,21,10
78,20,2,5,5,40,5
78,21,3,25,20,35,10
78,22,2,80,80,60,20
78,23,2,80,75,71,60
78,24,4,10,10,14,10
78,25,3,10,25,14,10
78,26,4,80,75,29,30
78,27,3,25,30,45,45
78,28,3,50,45,20,20
78,29,2,90,70,66,90
78,30,3,2,10,48,5
78,31,2,10,10,19,10
78,32,5,0,10,33,5
78,33,3,30,20,15,10
78,34,3,5,5,80,10
78,35,3,0,20,17,5
78,36,2,10,10,26,5
78,37,4,85,85,30,35
78,38,3,70,70,71,90
78,39,4,20,30,43,20
78,40,4,90,75,21,90
78,41,3,10,15,17,10
78,42,4,5,20,13,80
78,43,3,25,25,81,10
