"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
14,46,3,100,60,45,100,"-1",0
14,47,3,0,12,20,0,"1",0
14,48,3,30,30,18,18,"-1",12
14,49,4,75,25,11,75,"-1",0
14,50,3,0,15,38,0,"1",0
14,51,3,0,50,26,0,"1",0
15,1,4,8,8,26,20,"1",-12
15,2,5,10,35,20,10,"1",0
15,3,4,60,80,29,80,"-1",-20
15,4,3,60,60,78,78,"1",-18
15,5,4,60,20,56,70,"-1",-10
15,6,4,12,12,29,29,"1",-17
15,7,4,20,20,45,20,"1",0
15,8,4,80,80,75,80,"-1",0
15,9,4,45,30,29,45,"-1",0
15,10,3,30,40,56,40,"1",-10
15,11,4,30,20,31,31,"1",-1
15,12,3,70,70,78,78,"1",-8
15,13,4,7,10,22,15,"1",-8
15,14,3,10,15,41,30,"1",-20
15,15,2,20,20,60,60,"1",-40
15,16,3,40,60,26,60,"-1",-20
15,17,2,20,20,43,43,"1",-23
15,18,2,40,40,82,50,"1",-10
15,19,2,40,40,21,21,"-1",19
15,20,1,10,10,40,20,"1",-10
15,21,2,90,90,35,70,"-1",20
15,22,2,90,90,60,60,"-1",30
15,23,2,85,85,71,80,"-1",5
15,24,3,3,3,14,14,"1",-11
15,25,4,60,45,14,60,"-1",0
15,26,3,90,70,29,90,"-1",0
15,27,3,70,60,45,60,"-1",10
15,28,3,40,40,20,20,"-1",20
15,29,2,20,20,66,50,"1",-30
15,30,4,12,12,48,30,"1",-18
15,31,2,90,45,19,90,"-1",0
15,32,4,40,40,33,33,"-1",7
15,33,3,20,20,15,15,"-1",5
15,34,3,5,3,80,10,"1",-5
15,35,2,40,40,17,17,"-1",23
15,36,3,60,60,26,26,"-1",34
15,37,4,10,10,30,30,"1",-20
15,38,2,80,80,71,71,"-1",9
15,39,2,5,30,43,5,"1",0
15,40,4,70,70,21,21,"-1",49
15,41,2,45,10,17,45,"-1",0
15,42,3,20,20,13,20,"-1",0
15,43,4,10,20,81,20,"1",-10
15,44,3,10,10,19,19,"1",-9
15,45,3,30,15,19,30,"-1",0
15,46,5,70,60,45,60,"-1",10
15,47,4,10,10,20,20,"1",-10
15,48,2,30,40,18,15,"-1",15
15,49,3,20,30,11,11,"-1",9
15,50,4,20,20,38,38,"1",-18
15,51,3,40,40,26,26,"-1",14
16,1,3,15,13,26,15,"1",0
16,2,4,35,35,20,35,"-1",0
16,3,4,15,20,29,15,"1",0
16,4,4,100,80,78,100,"-1",0
16,5,4,40,25,56,40,"1",0
16,6,4,5,5,29,5,"1",0
16,7,5,100,45,45,100,"-1",0
16,8,5,100,65,75,100,"-1",0
16,9,4,10,20,29,10,"1",0
16,10,4,10,40,56,10,"1",0
16,11,4,15,25,31,15,"1",0
16,12,3,40,35,78,40,"1",0
16,13,4,5,30,22,5,"1",0
16,14,2,10,40,41,20,"1",-10
16,15,2,30,50,60,30,"1",0
16,16,3,10,15,26,10,"1",0
16,17,1,10,35,43,10,"1",0
16,18,2,35,45,82,35,"1",0
16,19,1,0,65,21,0,"1",0
16,20,1,0,25,40,0,"1",0
16,21,2,50,60,35,60,"-1",-10
16,22,1,10,35,60,10,"1",0
16,23,2,70,75,71,70,"1",0
16,24,3,65,65,14,65,"-1",0
16,25,3,10,25,14,25,"1",-15
16,26,4,100,75,29,100,"-1",0
16,27,2,25,50,45,25,"1",0
16,28,3,5,11,20,5,"1",0
16,29,3,50,50,66,50,"1",0
16,30,4,100,40,48,100,"-1",0
16,31,3,10,25,19,5,"1",5
16,32,2,100,65,33,100,"-1",0
16,33,3,10,25,15,5,"1",5
16,34,3,5,16,80,10,"1",-5
16,35,3,35,35,17,25,"-1",10
16,36,3,20,75,26,25,"1",-5
16,37,4,50,65,30,50,"-1",0
16,38,3,80,85,71,70,"-1",10
16,39,2,5,25,43,5,"1",0
16,40,4,100,75,21,100,"-1",0
16,41,3,10,35,17,5,"1",5
16,42,3,10,15,13,10,"1",0
16,43,3,10,25,81,25,"1",-15
16,44,3,10,15,19,10,"1",0
16,45,4,50,45,19,50,"-1",0
16,46,5,100,50,45,100,"-1",0
16,47,3,10,10,20,10,"1",0
16,48,2,0,15,18,0,"1",0
16,49,4,10,40,11,10,"1",0
16,50,3,0,65,38,0,"1",0
16,51,3,10,45,26,10,"1",0
17,1,5,30,50,26,15,"-1",15
17,2,5,80,70,20,40,"-1",40
17,3,4,30,0,29,0,"-1",30
17,4,4,100,70,78,100,"-1",0
17,5,4,20,40,56,20,"1",0
17,6,4,70,10,29,80,"-1",-10
17,7,5,90,50,45,90,"-1",0
17,8,3,5,20,75,10,"1",-5
17,9,3,10,20,29,10,"1",0
17,10,3,10,40,56,10,"1",0
17,11,4,5,15,31,5,"1",0
17,12,2,0,95,78,0,"1",0
17,13,5,15,0,22,0,"1",15
17,14,2,90,80,41,70,"-1",20
17,15,1,95,80,60,90,"-1",5
17,16,2,40,20,26,50,"-1",-10
17,17,1,20,70,43,10,"1",10
17,18,1,20,60,82,20,"1",0
17,19,1,30,60,21,10,"-1",20
17,20,2,70,30,40,70,"-1",0
17,21,2,95,95,35,95,"-1",0
17,22,1,90,95,60,90,"-1",0
17,23,2,5,40,71,10,"1",-5
17,24,3,20,20,14,14,"-1",6
17,25,2,50,80,14,2,"-1",48
17,26,4,100,90,29,100,"-1",0
17,27,3,80,80,45,70,"-1",10
17,28,3,20,20,20,20,"0",0
17,29,2,70,80,66,50,"-1",20
17,30,3,10,20,48,20,"1",-10
17,31,2,70,50,19,20,"-1",50
17,32,3,0,20,33,0,"1",0
17,33,3,90,70,15,90,"-1",0
17,34,2,30,20,80,30,"1",0
17,35,1,0,20,17,0,"1",0
17,36,2,70,70,26,26,"-1",44
17,37,4,95,95,30,95,"-1",0
17,38,3,100,95,71,100,"-1",0
17,39,2,90,80,43,90,"-1",0
17,40,3,0,30,21,0,"1",0
17,41,2,90,30,17,80,"-1",10
17,42,3,5,10,13,5,"1",0
17,43,3,100,70,81,100,"-1",0
17,44,3,0,30,19,0,"1",0
17,45,3,20,40,19,10,"-1",10
17,46,5,80,50,45,80,"-1",0
17,47,2,60,30,20,50,"-1",10
17,48,2,0,10,18,0,"1",0
17,49,2,10,40,11,2,"1",8
17,50,4,5,30,38,10,"1",-5
17,51,2,30,60,26,20,"-1",10
18,1,5,10,10,26,26,"1",-16
18,2,5,15,15,20,20,"1",-5
18,3,4,0,25,29,0,"1",0
18,4,5,10,75,78,5,"1",5
18,5,4,90,50,56,90,"-1",0
18,6,5,25,25,29,25,"1",0
18,7,5,90,75,45,90,"-1",0
18,8,3,15,40,75,25,"1",-10
18,9,5,80,40,29,75,"-1",5
18,10,3,0,50,56,0,"1",0
18,11,4,5,5,31,5,"1",0
18,12,3,100,95,78,100,"-1",0
18,13,5,0,40,22,0,"1",0
18,14,1,5,25,41,5,"1",0
18,15,2,50,50,60,60,"1",-10
18,16,2,50,20,26,50,"-1",0
18,17,1,60,60,43,43,"-1",17
18,18,2,15,60,82,15,"1",0
18,19,1,0,15,21,0,"1",0
18,20,1,2,11,40,2,"1",0
18,21,2,5,15,35,20,"1",-15
18,22,1,75,75,60,60,"-1",15
18,23,2,90,90,71,71,"-1",19
18,24,3,50,25,14,28,"-1",22
18,25,4,90,25,14,90,"-1",0
18,26,3,100,90,29,100,"-1",0
18,27,2,60,60,45,45,"-1",15
18,28,3,40,40,20,30,"-1",10
18,29,1,60,60,66,66,"1",-6
18,30,4,100,20,48,100,"-1",0
18,31,2,99,75,19,1,"-1",98
18,32,4,80,40,33,80,"-1",0
18,33,3,50,25,15,50,"-1",0
18,34,3,40,40,80,60,"1",-20
18,35,2,10,50,17,10,"1",0
18,36,2,75,75,26,26,"-1",49
18,37,4,90,75,30,75,"-1",15
18,38,1,100,100,71,100,"-1",0
18,39,2,0,70,43,0,"1",0
18,40,5,0,80,21,1,"1",-1
18,41,2,0,25,17,0,"1",0
18,42,3,5,60,13,5,"1",0
18,43,4,0,5,81,5,"1",-5
18,44,3,15,15,19,19,"1",-4
18,45,5,95,70,19,90,"-1",5
18,46,4,5,17,45,5,"1",0
18,47,5,80,50,20,70,"-1",10
18,48,2,80,40,18,80,"-1",0
18,49,3,1,4,11,2,"1",-1
18,50,3,0,30,38,0,"1",0
18,51,3,100,50,26,100,"-1",0
19,1,3,50,50,26,39,"-1",11
19,2,5,7,19,20,10,"1",-3
19,3,3,0,20,29,0,"1",0
19,4,4,100,90,78,100,"-1",0
19,5,3,100,70,56,90,"-1",10
19,6,4,60,30,29,60,"-1",0
19,7,4,25,35,45,25,"1",0
19,8,3,40,60,75,40,"1",0
19,9,2,2,10,29,2,"1",0
19,10,3,60,70,56,60,"-1",0
19,11,4,70,40,31,70,"-1",0
19,12,2,70,80,78,70,"1",0
19,13,2,0,13,22,0,"1",0
19,14,2,20,30,41,20,"1",0
19,15,1,5,10,60,5,"1",0
19,16,2,2,9,26,2,"1",0
19,17,2,3,10,43,3,"1",0
19,18,2,90,70,82,90,"-1",0
19,19,1,0,4,21,0,"1",0
19,20,2,1,12,40,2,"1",-1
19,21,2,10,10,35,10,"1",0
19,22,2,80,80,60,65,"-1",15
19,23,2,86,80,71,78,"-1",8
19,24,3,0,10,14,0,"1",0
19,25,3,5,5,14,5,"1",0
19,26,4,100,80,29,100,"-1",0
19,27,3,8,45,45,8,"1",0
19,28,3,33,33,20,20,"-1",13
19,29,1,90,90,66,81,"-1",9
19,30,2,0,10,48,0,"1",0
19,31,3,100,50,19,3,"-1",97
19,32,3,100,70,33,100,"-1",0
19,33,2,70,60,15,60,"-1",10
19,34,3,80,76,80,80,"0",0
19,35,2,0,10,17,0,"1",0
19,36,2,86,80,26,56,"-1",30
19,37,4,80,90,30,80,"-1",0
19,38,2,100,96,71,100,"-1",0
19,39,3,50,40,43,54,"-1",-4
19,40,4,50,60,21,50,"-1",0
19,41,3,6,22,17,6,"1",0
19,42,3,80,80,13,80,"-1",0
19,43,3,70,50,81,70,"1",0
19,44,3,10,30,19,10,"1",0
19,45,4,10,20,19,10,"1",0
19,46,4,100,78,45,100,"-1",0
19,47,4,50,45,20,40,"-1",10
19,48,2,10,40,18,10,"1",0
19,49,3,0,15,11,0,"1",0
19,50,3,0,15,38,0,"1",0
19,51,2,3,15,26,10,"1",-7
20,1,2,1,15,26,1,"1",0
20,2,5,1,12,20,5,"1",-4
20,3,4,0,18,29,0,"1",0
20,4,4,100,30,78,21,"-1",79
20,5,4,21,21,56,70,"1",-49
20,6,5,0,23,29,0,"1",0
20,7,4,90,83,45,100,"-1",-10
20,8,3,50,82,75,50,"1",0
20,9,4,25,17,29,15,"1",10
20,10,4,100,20,56,100,"-1",0
20,11,5,5,17,31,12,"1",-7
20,12,3,100,95,78,95,"-1",5
20,13,4,0,10,22,0,"1",0
20,14,5,8,47,41,7,"1",1
20,15,1,40,36,60,60,"1",-20
20,16,2,5,17,26,5,"1",0
20,17,3,99,75,43,76,"-1",23
20,18,2,18,37,82,40,"1",-22
20,19,1,22,31,21,23,"-1",-1
20,20,1,0,25,40,10,"1",-10
20,21,1,100,79,35,50,"-1",50
20,22,1,100,99,60,81,"-1",19
20,23,2,10,66,71,10,"1",0
20,24,3,10,7,14,10,"1",0
20,25,3,0,15,14,0,"1",0
20,26,3,100,79,29,100,"-1",0
20,27,2,5,8,45,30,"1",-25
20,28,3,19,19,20,20,"1",-1
20,29,2,15,68,66,42,"1",-27
20,30,3,0,20,48,1,"1",-1
20,31,2,55,31,19,20,"-1",35
20,32,5,0,10,33,0,"1",0
20,33,3,100,72,15,100,"-1",0
20,34,3,70,86,80,90,"1",-20
20,35,1,1,10,17,5,"1",-4
20,36,2,35,35,26,26,"-1",9
20,37,4,25,25,30,25,"1",0
20,38,3,100,87,71,100,"-1",0
20,39,2,0,50,43,0,"1",0
20,40,5,5,8,21,3,"1",2
20,41,3,100,25,17,100,"-1",0
20,42,2,100,11,13,100,"-1",0
20,43,3,0,76,81,0,"1",0
20,44,3,37,37,19,19,"-1",18
20,45,3,50,38,19,25,"-1",25
20,46,5,95,58,45,95,"-1",0
20,47,3,67,63,20,14,"-1",53
20,48,3,100,50,18,100,"-1",0
20,49,4,100,20,11,100,"-1",0
20,50,3,35,35,38,35,"1",0
20,51,3,50,15,26,50,"-1",0
21,1,4,0,5,26,20,"1",-20
21,2,5,0,25,20,5,"1",-5
21,3,3,40,60,29,40,"-1",0
21,4,3,100,50,78,100,"-1",0
21,5,4,70,60,56,70,"-1",0
21,6,4,70,50,29,70,"-1",0
21,7,3,0,20,45,0,"1",0
21,8,4,50,70,75,100,"1",-50
21,9,4,0,10,29,10,"1",-10
21,10,3,20,70,56,20,"1",0
21,11,4,10,5,31,10,"1",0
21,12,2,100,50,78,100,"-1",0
21,13,4,0,5,22,0,"1",0
21,14,2,30,50,41,30,"1",0
21,15,2,50,50,60,60,"1",-10
21,16,2,60,40,26,50,"-1",10
21,17,1,10,50,43,10,"1",0
21,18,2,100,80,82,100,"-1",0
21,19,2,85,50,21,80,"-1",5
21,20,2,60,40,40,60,"-1",0
21,21,2,90,70,35,90,"-1",0
21,22,2,90,90,60,90,"-1",0
21,23,2,85,75,71,85,"-1",0
21,24,3,50,30,14,10,"-1",40
21,25,3,60,60,14,50,"-1",10
21,26,4,100,90,29,100,"-1",0
21,27,3,20,20,45,50,"1",-30
21,28,3,20,14,20,20,"0",0
21,29,2,80,80,66,80,"-1",0
21,30,4,10,30,48,10,"1",0
21,31,3,20,50,19,20,"-1",0
21,32,4,50,50,33,50,"-1",0
21,33,3,100,70,15,100,"-1",0
21,34,3,0,60,80,0,"1",0
21,35,2,100,100,17,100,"-1",0
21,36,2,60,60,26,60,"-1",0
21,37,3,10,50,30,20,"1",-10
21,38,2,100,90,71,100,"-1",0
21,39,2,0,20,43,0,"1",0
21,40,3,0,60,21,0,"1",0
21,41,3,10,25,17,10,"1",0
21,42,3,50,60,13,50,"-1",0
21,43,3,0,50,81,30,"1",-30
21,44,3,60,40,19,60,"-1",0
21,45,4,80,40,19,80,"-1",0
21,46,5,100,60,45,100,"-1",0
21,47,3,0,30,20,0,"1",0
21,48,3,90,80,18,80,"-1",10
21,49,3,0,20,11,5,"1",-5
21,50,1,0,30,38,0,"1",0
21,51,1,0,30,26,0,"1",0
22,1,1,0,5,26,0,"1",0
22,2,4,20,7,20,20,"0",0
22,3,4,50,70,29,70,"-1",-20
22,4,4,100,70,78,100,"-1",0
22,5,5,50,40,56,56,"1",-6
22,6,4,10,10,29,29,"1",-19
22,7,5,20,70,45,20,"1",0
22,8,4,60,60,75,75,"1",-15
22,9,4,70,60,29,60,"-1",10
22,10,4,70,60,56,70,"-1",0
22,11,5,50,50,31,40,"-1",10
22,12,3,80,80,78,80,"-1",0
22,13,4,20,20,22,20,"1",0
22,14,2,20,20,41,30,"1",-10
22,15,3,80,70,60,70,"-1",10
22,16,1,20,20,26,26,"1",-6
22,17,1,30,50,43,40,"1",-10
22,18,2,50,50,82,82,"1",-32
22,19,2,100,70,21,100,"-1",0
22,20,1,0,20,40,0,"1",0
22,21,2,100,60,35,100,"-1",0
22,22,2,100,100,60,100,"-1",0
22,23,2,100,70,71,71,"-1",29
22,24,3,5,5,14,14,"1",-9
22,25,5,100,20,14,100,"-1",0
22,26,3,100,100,29,100,"-1",0
22,27,3,20,20,45,40,"1",-20
22,28,3,30,30,20,20,"-1",10
22,29,2,5,50,66,50,"1",-45
22,30,4,100,50,48,100,"-1",0
22,31,3,20,15,19,20,"-1",0
22,32,3,100,30,33,90,"-1",10
22,33,3,0,20,15,0,"1",0
22,34,2,50,50,80,80,"1",-30
22,35,3,0,5,17,0,"1",0
22,36,2,100,100,26,50,"-1",50
22,37,4,30,30,30,30,"0",0
22,38,2,100,100,71,80,"-1",20
22,39,3,40,50,43,40,"1",0
22,40,3,100,60,21,100,"-1",0
22,41,3,20,15,17,17,"-1",3
22,42,3,100,70,13,100,"-1",0
22,43,2,5,10,81,60,"1",-55
22,44,3,10,10,19,5,"1",5
22,45,3,20,20,19,20,"-1",0
22,46,5,70,40,45,70,"-1",0
22,47,3,0,20,20,0,"1",0
22,48,2,5,5,18,10,"1",-5
22,49,4,30,20,11,30,"-1",0
22,50,4,80,60,38,80,"-1",0
22,51,3,20,50,26,20,"1",0
23,1,5,5,10,26,5,"1",0
23,2,5,10,5,20,10,"1",0
23,3,3,0,28,29,0,"1",0
23,4,2,100,100,78,100,"-1",0
23,5,5,20,38,56,20,"1",0
23,6,3,5,15,29,5,"1",0
23,7,4,75,55,45,75,"-1",0
23,8,3,99,87,75,99,"-1",0
23,9,5,11,11,29,15,"1",-4
23,10,4,25,50,56,25,"1",0
23,11,3,5,24,31,5,"1",0
23,12,2,100,90,78,100,"-1",0
23,13,4,0,27,22,0,"1",0
23,14,2,100,43,41,99,"-1",1
23,15,1,100,28,60,100,"-1",0
23,16,2,22,56,26,46,"1",-24
23,17,1,10,98,43,10,"1",0
23,18,2,89,47,82,89,"-1",0
23,19,2,88,49,21,88,"-1",0
23,20,1,2,25,40,2,"1",0
23,21,3,95,78,35,95,"-1",0
23,22,1,99,99,60,99,"-1",0
23,23,2,100,99,71,100,"-1",0
23,24,3,17,17,14,17,"-1",0
23,25,2,10,50,14,10,"1",0
23,26,3,100,86,29,100,"-1",0
23,27,1,10,10,45,15,"1",-5
23,28,3,19,23,20,20,"1",-1
23,29,2,66,66,66,66,"0",0
23,30,4,0,35,48,4,"1",-4
23,31,1,0,0,19,0,"1",0
23,32,5,25,60,33,25,"1",0
23,33,3,20,20,15,10,"-1",10
23,34,1,0,0,80,0,"1",0
23,35,2,25,36,17,20,"-1",5
23,36,3,80,88,26,50,"-1",30
23,37,3,25,58,30,30,"1",-5
23,38,3,95,95,71,95,"-1",0
23,39,1,0,65,43,0,"1",0
23,40,3,99,78,21,99,"-1",0
23,41,1,50,57,17,25,"-1",25
23,42,3,95,86,13,99,"-1",-4
23,43,4,70,63,81,70,"1",0
23,44,3,0,17,19,1,"1",-1
23,45,4,10,21,19,10,"1",0
23,46,5,100,70,45,100,"-1",0
23,47,2,0,20,20,1,"1",-1
23,48,3,100,63,18,100,"-1",0
23,49,3,0,22,11,1,"1",-1
23,50,1,0,22,38,0,"1",0
23,51,3,50,88,26,50,"-1",0
24,1,5,50,30,26,50,"-1",0
24,2,3,20,30,20,20,"0",0
24,3,4,45,45,29,30,"-1",15
24,4,4,60,40,78,60,"1",0
24,5,4,80,70,56,70,"-1",10
24,6,5,25,15,29,25,"1",0
24,7,3,15,45,45,20,"1",-5
24,8,1,70,67,75,70,"1",0
24,9,5,100,55,29,100,"-1",0
24,10,2,10,20,56,30,"1",-20
24,11,5,30,15,31,25,"1",5
24,12,3,100,100,78,80,"-1",20
24,13,5,30,40,22,35,"-1",-5
24,14,2,45,55,41,45,"-1",0
24,15,3,0,34,60,30,"1",-30
24,16,2,50,50,26,30,"-1",20
24,17,2,15,70,43,25,"1",-10
24,18,2,100,100,82,85,"-1",15
24,19,1,0,43,21,0,"1",0
24,20,3,100,45,40,50,"-1",50
24,21,2,25,45,35,25,"1",0
24,22,2,60,65,60,65,"0",-5
24,23,2,80,70,71,80,"-1",0
24,24,3,19,19,14,10,"-1",9
24,25,4,100,13,14,100,"-1",0
24,26,3,100,100,29,100,"-1",0
24,27,1,70,65,45,50,"-1",20
24,28,3,19,19,20,19,"1",0
24,29,2,50,34,66,50,"1",0
24,30,5,80,45,48,75,"-1",5
24,31,1,15,30,19,30,"1",-15
24,32,4,80,65,33,80,"-1",0
24,33,4,15,5,15,5,"0",10
24,34,3,60,50,80,60,"1",0
24,35,2,0,15,17,10,"1",-10
24,36,3,100,65,26,40,"-1",60
24,37,4,25,25,30,25,"1",0
24,38,2,100,100,71,100,"-1",0
24,39,2,0,60,43,5,"1",-5
24,40,5,100,78,21,100,"-1",0
24,41,3,80,80,17,30,"-1",50
24,42,3,20,20,13,10,"-1",10
24,43,4,0,45,81,30,"1",-30
24,44,3,33,33,19,25,"-1",8
24,45,3,15,19,19,10,"1",5
24,46,5,100,60,45,100,"-1",0
24,47,1,50,50,20,30,"-1",20
24,48,3,10,15,18,15,"1",-5
24,49,3,10,30,11,5,"1",5
24,50,3,75,65,38,100,"-1",-25
24,51,3,70,50,26,40,"-1",30
25,1,4,50,60,26,50,"-1",0
25,2,5,10,60,20,10,"1",0
25,3,1,0,20,29,0,"1",0
25,4,5,100,100,78,100,"-1",0
25,5,5,85,70,56,70,"-1",15
25,6,3,2,30,29,5,"1",-3
25,7,4,50,45,45,50,"-1",0
25,8,5,100,90,75,100,"-1",0
25,9,1,0,2,29,0,"1",0
25,10,5,100,75,56,100,"-1",0
25,11,2,0,27,31,0,"1",0
25,12,4,20,60,78,40,"1",-20
25,13,3,0,20,22,0,"1",0
25,14,1,5,15,41,5,"1",0
25,15,1,1,5,60,1,"1",0
25,16,2,2,15,26,2,"1",0
25,17,1,0,35,43,0,"1",0
25,18,1,1,24,82,2,"1",-1
25,19,1,0,10,21,0,"1",0
25,20,2,0,15,40,10,"1",-10
25,21,1,2,15,35,2,"1",0
25,22,1,5,15,60,30,"1",-25
25,23,2,90,80,71,90,"-1",0
25,24,3,1,2,14,1,"1",0
25,25,4,40,30,14,40,"-1",0
25,26,4,15,70,29,15,"1",0
25,27,1,0,5,45,0,"1",0
25,28,3,15,15,20,15,"1",0
25,29,1,30,40,66,40,"1",-10
25,30,4,5,10,48,5,"1",0
25,31,1,4,24,19,5,"1",-1
25,32,2,80,80,33,80,"-1",0
25,33,3,90,90,15,90,"-1",0
25,34,3,5,23,80,5,"1",0
25,35,1,0,35,17,0,"1",0
25,36,3,30,60,26,26,"-1",4
25,37,3,80,80,30,30,"-1",50
25,38,2,90,90,71,71,"-1",19
25,39,2,100,50,43,45,"-1",55
25,40,5,100,70,21,100,"-1",0
25,41,3,2,40,17,2,"1",0
25,42,3,10,20,13,10,"1",0
25,43,3,0,22,81,0,"1",0
25,44,3,5,9,19,5,"1",0
25,45,4,10,10,19,10,"1",0
25,46,1,0,35,45,0,"1",0
25,47,2,0,19,20,1,"1",-1
25,48,5,100,20,18,100,"-1",0
25,49,3,0,15,11,0,"1",0
25,50,1,0,2,38,0,"1",0
25,51,3,0,23,26,0,"1",0
26,1,4,0,50,26,0,"1",0
26,2,5,25,5,20,10,"-1",15
26,3,2,55,0,29,0,"-1",55
26,4,3,100,99,78,100,"-1",0
26,5,5,20,12,56,20,"1",0
26,6,2,22,30,29,17,"1",5
26,7,4,50,40,45,50,"-1",0
26,8,2,5,60,75,15,"1",-10
26,9,3,0,13,29,0,"1",0
26,10,5,30,65,56,30,"1",0
26,11,4,5,45,31,5,"1",0
26,12,2,99,85,78,99,"-1",0
26,13,3,45,50,22,10,"-1",35
26,14,2,65,50,41,50,"-1",15
26,15,1,5,17,60,5,"1",0
26,16,2,26,5,26,5,"0",21
26,17,1,10,25,43,20,"1",-10
26,18,2,50,45,82,50,"1",0
26,19,1,0,35,21,0,"1",0
26,20,3,1,60,40,5,"1",-4
26,21,1,2,22,35,2,"1",0
26,22,1,25,50,60,25,"1",0
26,23,2,80,70,71,80,"-1",0
26,24,3,5,25,14,5,"1",0
26,25,3,0,50,14,0,"1",0
26,26,3,100,98,29,90,"-1",10
26,27,3,100,70,45,75,"-1",25
26,28,3,50,50,20,10,"-1",40
26,29,3,99,50,66,99,"-1",0
26,30,2,0,45,48,0,"1",0
26,31,2,0,10,19,0,"1",0
26,32,3,10,45,33,10,"1",0
26,33,3,30,50,15,30,"-1",0
26,34,2,5,25,80,30,"1",-25
26,35,1,50,35,17,40,"-1",10
26,36,2,0,25,26,0,"1",0
26,37,4,95,90,30,60,"-1",35
26,38,2,99,95,71,99,"-1",0
26,39,4,10,45,43,10,"1",0
26,40,4,100,85,21,100,"-1",0
26,41,2,50,55,17,25,"-1",25
26,42,3,99,75,13,50,"-1",49
26,43,4,30,45,81,45,"1",-15
26,44,3,0,35,19,1,"1",-1
26,45,4,50,45,19,50,"-1",0
26,46,4,100,75,45,100,"-1",0
26,47,3,10,30,20,5,"1",5
26,48,3,0,15,18,0,"1",0
26,49,3,5,43,11,5,"1",0
26,50,3,0,35,38,0,"1",0
26,51,3,1,25,26,5,"1",-4
27,1,3,50,50,26,50,"-1",0
27,2,5,0,10,20,0,"1",0
27,3,5,100,79,29,100,"-1",0
27,4,4,100,80,78,100,"-1",0
27,5,5,50,10,56,50,"1",0
27,6,4,40,30,29,40,"-1",0
27,7,4,0,30,45,0,"1",0
27,8,3,100,60,75,100,"-1",0
27,9,3,1,9,29,3,"1",-2
27,10,3,50,50,56,50,"1",0
27,11,4,10,10,31,10,"1",0
27,12,2,100,80,78,100,"-1",0
27,13,5,60,70,22,60,"-1",0
27,14,2,10,2,41,10,"1",0
27,15,2,100,50,60,100,"-1",0
27,16,2,1,2,26,5,"1",-4
27,17,1,0,10,43,0,"1",0
27,18,2,50,50,82,50,"1",0
27,19,1,0,5,21,0,"1",0
27,20,4,3,1,40,3,"1",0
27,21,2,20,20,35,20,"1",0
27,22,2,100,100,60,100,"-1",0
27,23,2,5,6,71,2,"1",3
27,24,2,5,5,14,9,"1",-4
27,25,5,50,20,14,50,"-1",0
27,26,4,100,50,29,100,"-1",0
27,27,2,0,5,45,0,"1",0
27,28,3,10,10,20,15,"1",-5
27,29,2,99,60,66,99,"-1",0
27,30,2,0,6,48,0,"1",0
27,31,3,20,30,19,20,"-1",0
27,32,4,100,10,33,0,"-1",100
27,33,3,100,50,15,100,"-1",0
27,34,2,50,50,80,50,"1",0
27,35,2,0,3,17,0,"1",0
27,36,2,70,50,26,30,"-1",40
27,37,5,30,33,30,30,"0",0
27,38,2,100,100,71,100,"-1",0
27,39,2,0,5,43,0,"1",0
27,40,4,0,50,21,0,"1",0
27,41,2,30,30,17,10,"-1",20
27,42,3,10,20,13,10,"1",0
27,43,4,50,50,81,70,"1",-20
27,44,3,0,30,19,0,"1",0
27,45,4,100,30,19,100,"-1",0
27,46,5,100,50,45,100,"-1",0
27,47,4,0,25,20,0,"1",0
27,48,4,100,50,18,100,"-1",0
27,49,2,0,1,11,0,"1",0
27,50,2,0,10,38,0,"1",0
27,51,2,0,10,26,0,"1",0
28,1,1,10,5,26,20,"1",-10
28,2,5,80,40,20,80,"-1",0
28,3,3,30,65,29,10,"-1",20
28,4,4,100,40,78,100,"-1",0
28,5,2,0,35,56,0,"1",0
28,6,4,50,35,29,50,"-1",0
28,7,3,10,55,45,5,"1",5
28,8,3,10,50,75,10,"1",0
28,9,4,15,35,29,15,"1",0
28,10,4,25,65,56,25,"1",0
28,11,4,20,30,31,20,"1",0
28,12,3,100,95,78,100,"-1",0
28,13,4,10,35,22,5,"1",5
28,14,2,5,10,41,10,"1",-5
28,15,2,40,80,60,30,"1",10
28,16,1,20,10,26,10,"1",10
28,17,2,20,80,43,10,"1",10
28,18,2,2,35,82,2,"1",0
28,19,1,0,15,21,0,"1",0
28,20,2,100,60,40,100,"-1",0
28,21,2,100,70,35,100,"-1",0
28,22,2,100,100,60,100,"-1",0
28,23,2,100,80,71,90,"-1",10
28,24,4,0,8,14,0,"1",0
28,25,4,30,40,14,30,"-1",0
28,26,4,100,90,29,100,"-1",0
28,27,3,100,80,45,100,"-1",0
28,28,3,35,35,20,20,"-1",15
28,29,2,30,70,66,30,"1",0
28,30,3,0,40,48,0,"1",0
28,31,2,100,60,19,100,"-1",0
28,32,4,100,60,33,100,"-1",0
28,33,2,0,5,15,0,"1",0
28,34,3,50,80,80,20,"1",30
28,35,1,0,20,17,0,"1",0
28,36,2,40,40,26,26,"-1",14
28,37,4,100,60,30,100,"-1",0
28,38,2,100,100,71,100,"-1",0
28,39,3,0,40,43,0,"1",0
28,40,4,60,85,21,10,"-1",50
28,41,3,50,15,17,50,"-1",0
28,42,3,100,90,13,100,"-1",0
