"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
28,28,3,15,15,20,20,"1",-5
28,29,3,94,85,66,90,"-1",4
28,30,3,55,45,48,75,"-1",-20
28,31,3,91,75,19,80,"-1",11
28,32,2,100,50,33,95,"-1",5
28,33,3,25,35,15,80,"-1",-55
28,34,3,75,75,80,80,"1",-5
28,35,2,0,8,17,2,"1",-2
28,36,3,78,78,26,50,"-1",28
28,37,3,70,60,30,35,"-1",35
28,38,2,96,96,71,85,"-1",11
28,39,3,2,3,43,50,"1",-48
28,40,3,5,20,21,25,"1",-20
28,41,3,95,45,17,85,"-1",10
28,42,3,80,15,13,80,"-1",0
28,43,3,20,52,81,80,"1",-60
28,44,3,2,2,19,20,"1",-18
28,45,4,98,25,19,90,"-1",8
28,46,3,0,60,45,0,"1",0
28,47,3,100,20,20,100,"-1",0
28,48,3,100,5,18,100,"-1",0
28,49,3,60,8,11,50,"-1",10
28,50,3,0,40,38,0,"1",0
28,51,2,2,50,26,2,"1",0
29,1,2,3,3,26,10,"1",-7
29,2,5,12,12,20,20,"1",-8
29,3,4,10,30,29,12,"1",-2
29,4,2,100,100,78,100,"-1",0
29,5,4,80,80,56,80,"-1",0
29,6,4,5,10,29,5,"1",0
29,7,4,70,50,45,10,"-1",60
29,8,4,50,50,75,50,"1",0
29,9,4,30,30,29,30,"-1",0
29,10,4,30,50,56,40,"1",-10
29,11,4,4,10,31,10,"1",-6
29,12,3,10,80,78,20,"1",-10
29,13,5,30,20,22,10,"-1",20
29,14,2,90,50,41,70,"-1",20
29,15,3,80,40,60,40,"-1",40
29,16,2,70,50,26,10,"-1",60
29,17,3,40,40,43,40,"1",0
29,18,2,70,60,82,80,"1",-10
29,19,2,0,30,21,0,"1",0
29,20,2,70,65,40,90,"-1",-20
29,21,3,100,90,35,70,"-1",30
29,22,2,80,80,60,80,"-1",0
29,23,2,20,50,71,80,"1",-60
29,24,3,10,10,14,20,"1",-10
29,25,3,60,40,14,10,"-1",50
29,26,5,100,100,29,100,"-1",0
29,27,3,1,1,45,80,"1",-79
29,28,3,50,50,20,10,"-1",40
29,29,2,90,90,66,80,"-1",10
29,30,3,7,10,48,5,"1",2
29,31,4,80,40,19,90,"-1",-10
29,32,4,70,20,33,70,"-1",0
29,33,4,0,30,15,3,"1",-3
29,34,3,10,10,80,10,"1",0
29,35,2,40,30,17,30,"-1",10
29,36,2,90,70,26,20,"-1",70
29,37,4,50,50,30,40,"-1",10
29,38,2,100,90,71,100,"-1",0
29,39,2,0,30,43,0,"1",0
29,40,3,80,90,21,50,"-1",30
29,41,2,80,80,17,90,"-1",-10
29,42,2,5,40,13,5,"1",0
29,43,4,20,40,81,80,"1",-60
29,44,3,100,60,19,90,"-1",10
29,45,4,70,70,19,20,"-1",50
29,46,2,0,50,45,0,"1",0
29,47,4,3,30,20,10,"1",-7
29,48,4,20,20,18,10,"-1",10
29,49,3,10,30,11,10,"1",0
29,50,4,60,50,38,20,"-1",40
29,51,3,30,30,26,20,"-1",10
30,1,5,10,15,26,15,"1",-5
30,2,4,5,6,20,20,"1",-15
30,3,4,5,25,29,5,"1",0
30,4,4,75,70,78,70,"1",5
30,5,4,25,20,56,25,"1",0
30,6,4,30,20,29,25,"-1",5
30,7,4,40,50,45,45,"1",-5
30,8,3,50,60,75,75,"1",-25
30,9,4,30,25,29,30,"-1",0
30,10,4,60,70,56,50,"-1",10
30,11,4,20,20,31,30,"1",-10
30,12,2,60,50,78,65,"1",-5
30,13,4,5,10,22,5,"1",0
30,14,2,15,20,41,35,"1",-20
30,15,2,40,55,60,50,"1",-10
30,16,2,15,25,26,15,"1",0
30,17,2,20,30,43,40,"1",-20
30,18,2,35,40,82,80,"1",-45
30,19,2,30,50,21,15,"-1",15
30,20,2,5,10,40,5,"1",0
30,21,3,40,50,35,50,"-1",-10
30,22,2,15,25,60,60,"1",-45
30,23,2,80,80,71,70,"-1",10
30,24,3,55,45,14,5,"-1",50
30,25,3,20,29,14,10,"-1",10
30,26,4,70,50,29,20,"-1",50
30,27,3,25,25,45,75,"1",-50
30,28,3,30,30,20,15,"-1",15
30,29,2,30,40,66,65,"1",-35
30,30,3,15,20,48,20,"1",-5
30,31,3,10,40,19,45,"1",-35
30,32,4,60,30,33,40,"-1",20
30,33,3,40,50,15,25,"-1",15
30,34,3,60,50,80,75,"1",-15
30,35,3,25,35,17,10,"-1",15
30,36,2,29,30,26,25,"-1",4
30,37,4,90,90,30,20,"-1",70
30,38,2,60,65,71,70,"1",-10
30,39,2,5,3,43,25,"1",-20
30,40,4,90,70,21,30,"-1",60
30,41,3,60,70,17,20,"-1",40
30,42,3,80,70,13,30,"-1",50
30,43,3,50,30,81,20,"1",30
30,44,3,5,10,19,5,"1",0
30,45,4,25,20,19,25,"-1",0
30,46,4,70,80,45,60,"-1",10
30,47,4,5,10,20,8,"1",-3
30,48,2,10,15,18,5,"1",5
30,49,3,10,15,11,10,"1",0
30,50,4,30,40,38,30,"1",0
30,51,2,1,4,26,35,"1",-34
31,1,3,19,12,26,60,"1",-41
31,2,4,48,50,20,30,"-1",18
31,3,4,10,31,29,35,"1",-25
31,4,3,70,80,78,95,"1",-25
31,5,4,80,45,56,95,"-1",-15
31,6,5,30,21,29,60,"-1",-30
31,7,4,20,48,45,40,"1",-20
31,8,3,20,30,75,80,"1",-60
31,9,4,76,23,29,87,"-1",-11
31,10,4,98,78,56,90,"-1",8
31,11,5,85,30,31,80,"-1",5
31,12,3,98,91,78,88,"-1",10
31,13,5,1,17,22,10,"1",-9
31,14,2,75,75,41,30,"-1",45
31,15,2,40,40,60,40,"1",0
31,16,3,78,22,26,70,"-1",8
31,17,2,44,65,43,36,"-1",8
31,18,2,90,70,82,90,"-1",0
31,19,2,70,23,21,70,"-1",0
31,20,2,14,30,40,15,"1",-1
31,21,3,15,15,35,30,"1",-15
31,22,2,80,80,60,60,"-1",20
31,23,2,38,63,71,25,"1",13
31,24,3,1,5,14,1,"1",0
31,25,3,98,70,14,97,"-1",1
31,26,3,99,92,29,90,"-1",9
31,27,2,12,18,45,18,"1",-6
31,28,3,40,30,20,30,"-1",10
31,29,3,80,70,66,80,"-1",0
31,30,4,30,11,48,45,"1",-15
31,31,4,90,46,19,5,"-1",85
31,32,4,98,41,33,96,"-1",2
31,33,2,1,5,15,2,"1",-1
31,34,3,80,71,80,90,"0",-10
31,35,2,30,70,17,20,"-1",10
31,36,3,60,40,26,50,"-1",10
31,37,4,70,67,30,50,"-1",20
31,38,3,99,94,71,87,"-1",12
31,39,3,13,30,43,5,"1",8
31,40,5,41,21,21,40,"-1",1
31,41,2,3,19,17,3,"1",0
31,42,3,33,48,13,11,"-1",22
31,43,4,80,67,81,15,"1",65
31,44,3,50,46,19,40,"-1",10
31,45,3,31,33,19,18,"-1",13
31,46,5,96,70,45,88,"-1",8
31,47,5,80,31,20,80,"-1",0
31,48,3,88,37,18,80,"-1",8
31,49,3,1,18,11,20,"1",-19
31,50,5,50,60,38,38,"-1",12
31,51,3,35,35,26,30,"-1",5
32,1,3,2,2,26,2,"1",0
32,2,2,12,35,20,24,"1",-12
32,3,4,0,50,29,10,"1",-10
32,4,4,100,70,78,100,"-1",0
32,5,4,1,10,56,46,"1",-45
32,6,4,50,43,29,50,"-1",0
32,7,3,0,76,45,1,"1",-1
32,8,3,80,40,75,80,"-1",0
32,9,4,43,43,29,60,"-1",-17
32,10,4,45,57,56,80,"1",-35
32,11,4,34,34,31,90,"-1",-56
32,12,3,0,76,78,10,"1",-10
32,13,4,32,10,22,10,"-1",22
32,14,2,40,12,41,40,"1",0
32,15,2,90,50,60,90,"-1",0
32,16,2,76,100,26,80,"-1",-4
32,17,3,50,50,43,67,"-1",-17
32,18,2,80,50,82,80,"1",0
32,19,2,1,70,21,0,"1",1
32,20,2,14,2,40,12,"1",2
32,21,2,100,100,35,100,"-1",0
32,22,2,70,70,60,56,"-1",14
32,23,2,80,70,71,80,"-1",0
32,24,3,5,5,14,12,"1",-7
32,25,4,98,34,14,98,"-1",0
32,26,3,100,65,29,100,"-1",0
32,27,3,50,24,45,45,"-1",5
32,28,3,20,20,20,20,"0",0
32,29,2,90,80,66,100,"-1",-10
32,30,4,70,21,48,90,"-1",-20
32,31,3,78,56,19,3,"-1",75
32,32,5,25,30,33,78,"1",-53
32,33,3,23,43,15,30,"-1",-7
32,34,3,23,43,80,15,"1",8
32,35,4,0,2,17,0,"1",0
32,36,2,80,80,26,80,"-1",0
32,37,4,76,76,30,60,"-1",16
32,38,2,100,90,71,100,"-1",0
32,39,3,0,10,43,0,"1",0
32,40,4,96,12,21,98,"-1",-2
32,41,3,50,12,17,43,"-1",7
32,42,3,80,64,13,80,"-1",0
32,43,3,10,23,81,80,"1",-70
32,44,3,0,10,19,19,"1",-19
32,45,4,78,2,19,80,"-1",-2
32,46,5,100,78,45,100,"-1",0
32,47,4,10,24,20,10,"1",0
32,48,2,50,10,18,20,"-1",30
32,49,4,1,12,11,10,"1",-9
32,50,3,65,56,38,65,"-1",0
32,51,2,0,23,26,13,"1",-13
33,1,3,20,10,26,20,"1",0
33,2,2,5,15,20,5,"1",0
33,3,2,1,20,29,1,"1",0
33,4,3,95,90,78,90,"-1",5
33,5,4,60,50,56,60,"-1",0
33,6,4,50,40,29,60,"-1",-10
33,7,2,5,40,45,10,"1",-5
33,8,2,5,50,75,5,"1",0
33,9,4,10,5,29,10,"1",0
33,10,2,20,30,56,30,"1",-10
33,11,4,10,15,31,10,"1",0
33,12,2,100,90,78,90,"-1",10
33,13,3,1,20,22,1,"1",0
33,14,2,10,10,41,20,"1",-10
33,15,2,50,30,60,50,"1",0
33,16,2,1,20,26,10,"1",-9
33,17,2,30,40,43,40,"1",-10
33,18,2,10,15,82,40,"1",-30
33,19,2,0,50,21,0,"1",0
33,20,3,80,50,40,80,"-1",0
33,21,2,10,10,35,30,"1",-20
33,22,2,100,100,60,100,"-1",0
33,23,2,10,50,71,60,"1",-50
33,24,3,40,35,14,10,"-1",30
33,25,4,40,40,14,10,"-1",30
33,26,3,100,100,29,80,"-1",20
33,27,3,80,70,45,80,"-1",0
33,28,3,30,30,20,20,"-1",10
33,29,2,80,80,66,80,"-1",0
33,30,3,5,15,48,5,"1",0
33,31,2,90,80,19,10,"-1",80
33,32,4,100,20,33,90,"-1",10
33,33,3,99,60,15,99,"-1",0
33,34,3,60,60,80,80,"1",-20
33,35,3,5,40,17,5,"1",0
33,36,2,80,80,26,20,"-1",60
33,37,3,80,70,30,80,"-1",0
33,38,2,100,90,71,100,"-1",0
33,39,2,5,60,43,5,"1",0
33,40,3,99,80,21,99,"-1",0
33,41,2,1,40,17,5,"1",-4
33,42,3,5,30,13,10,"1",-5
33,43,3,80,75,81,80,"1",0
33,44,3,20,20,19,20,"-1",0
33,45,4,20,25,19,20,"-1",0
33,46,5,40,50,45,60,"1",-20
33,47,4,100,60,20,100,"-1",0
33,48,3,80,40,18,80,"-1",0
33,49,4,5,15,11,20,"1",-15
33,50,3,5,30,38,5,"1",0
33,51,3,5,25,26,5,"1",0
34,1,4,25,5,26,65,"1",-40
34,2,5,85,20,20,75,"-1",10
34,3,2,20,0,29,0,"1",20
34,4,4,100,95,78,100,"-1",0
34,5,5,100,75,56,100,"-1",0
34,6,4,100,15,29,100,"-1",0
34,7,5,95,65,45,95,"-1",0
34,8,4,65,85,75,55,"1",10
34,9,5,85,45,29,75,"-1",10
34,10,5,100,65,56,100,"-1",0
34,11,4,10,35,31,10,"1",0
34,12,3,100,85,78,100,"-1",0
34,13,5,25,25,22,0,"-1",25
34,14,2,55,75,41,20,"-1",35
34,15,2,10,25,60,20,"1",-10
34,16,2,55,10,26,30,"-1",25
34,17,2,10,60,43,10,"1",0
34,18,2,50,85,82,65,"1",-15
34,19,2,0,55,21,0,"1",0
34,20,2,0,25,40,0,"1",0
34,21,2,5,5,35,5,"1",0
34,22,2,70,95,60,15,"-1",55
34,23,2,80,90,71,75,"-1",5
34,24,3,20,20,14,55,"-1",-35
34,25,2,5,25,14,5,"1",0
34,26,4,95,75,29,100,"-1",-5
34,27,3,55,80,45,20,"-1",35
34,28,3,70,70,20,30,"-1",40
34,29,2,60,85,66,60,"1",0
34,30,3,5,45,48,5,"1",0
34,31,2,95,20,19,5,"-1",90
34,32,5,100,15,33,100,"-1",0
34,33,3,5,10,15,5,"1",0
34,34,3,1,20,80,5,"1",-4
34,35,3,0,55,17,0,"1",0
34,36,2,85,85,26,26,"-1",59
34,37,4,65,65,30,75,"-1",-10
34,38,3,100,100,71,100,"-1",0
34,39,2,0,70,43,0,"1",0
34,40,3,0,10,21,0,"1",0
34,41,3,0,65,17,0,"1",0
34,42,4,100,25,13,100,"-1",0
34,43,3,25,55,81,45,"1",-20
34,44,3,0,10,19,0,"1",0
34,45,5,30,60,19,70,"-1",-40
34,46,5,100,75,45,100,"-1",0
34,47,2,0,10,20,0,"1",0
34,48,2,0,1,18,0,"1",0
34,49,3,5,25,11,10,"1",-5
34,50,4,0,55,38,0,"1",0
34,51,3,0,85,26,0,"1",0
35,1,5,10,10,26,20,"1",-10
35,2,5,60,60,20,60,"-1",0
35,3,5,1,10,29,1,"1",0
35,4,5,70,45,78,70,"1",0
35,5,5,90,50,56,99,"-1",-9
35,6,4,1,50,29,1,"1",0
35,7,5,80,70,45,80,"-1",0
35,8,3,99,80,75,80,"-1",19
35,9,5,1,20,29,1,"1",0
35,10,5,90,60,56,80,"-1",10
35,11,5,20,20,31,1,"1",19
35,12,2,10,80,78,80,"1",-70
35,13,5,20,1,22,1,"1",19
35,14,2,30,60,41,60,"1",-30
35,15,2,90,90,60,80,"-1",10
35,16,2,60,20,26,20,"-1",40
35,17,2,10,40,43,10,"1",0
35,18,2,90,80,82,80,"-1",10
35,19,2,1,40,21,1,"1",0
35,20,2,1,25,40,1,"1",0
35,21,2,80,80,35,80,"-1",0
35,22,2,99,99,60,99,"-1",0
35,23,2,99,70,71,99,"-1",0
35,24,3,10,10,14,14,"1",-4
35,25,5,80,40,14,80,"-1",0
35,26,3,99,60,29,99,"-1",0
35,27,2,1,30,45,1,"1",0
35,28,3,14,14,20,14,"1",0
35,29,2,99,95,66,99,"-1",0
35,30,5,1,20,48,1,"1",0
35,31,4,99,90,19,1,"-1",98
35,32,2,1,60,33,1,"1",0
35,33,3,99,30,15,1,"-1",98
35,34,3,1,20,80,20,"1",-19
35,35,2,1,40,17,1,"1",0
35,36,2,60,60,26,60,"-1",0
35,37,4,50,60,30,60,"-1",-10
35,38,2,99,99,71,99,"-1",0
35,39,4,1,60,43,1,"1",0
35,40,5,99,80,21,99,"-1",0
35,41,3,15,60,17,10,"1",5
35,42,2,10,30,13,10,"1",0
35,43,3,90,70,81,1,"-1",89
35,44,3,14,14,19,14,"1",0
35,45,4,60,5,19,60,"-1",0
35,46,5,99,70,45,99,"-1",0
35,47,3,1,40,20,1,"1",0
35,48,4,99,20,18,99,"-1",0
35,49,5,10,30,11,30,"1",-20
35,50,5,1,40,38,1,"1",0
35,51,4,1,30,26,1,"1",0
36,1,4,50,30,26,50,"-1",0
36,2,4,10,15,20,10,"1",0
36,3,3,0,19,29,0,"1",0
36,4,4,100,100,78,100,"-1",0
36,5,2,40,60,56,40,"1",0
36,6,4,50,30,29,65,"-1",-15
36,7,3,0,25,45,10,"1",-10
36,8,3,100,100,75,70,"-1",30
36,9,5,100,50,29,100,"-1",0
36,10,4,60,80,56,50,"-1",10
36,11,3,30,40,31,20,"1",10
36,12,2,60,60,78,70,"1",-10
36,13,3,10,0,22,0,"1",10
36,14,2,80,80,41,90,"-1",-10
36,15,2,60,60,60,25,"0",35
36,16,2,10,10,26,20,"1",-10
36,17,2,10,30,43,25,"1",-15
36,18,2,65,65,82,65,"1",0
36,19,3,0,20,21,10,"1",-10
36,20,2,15,15,40,10,"1",5
36,21,2,30,45,35,40,"1",-10
36,22,2,50,50,60,30,"1",20
36,23,2,60,60,71,75,"1",-15
36,24,3,50,50,14,10,"-1",40
36,25,3,5,10,14,10,"1",-5
36,26,3,100,80,29,100,"-1",0
36,27,3,40,60,45,40,"1",0
36,28,3,10,10,20,15,"1",-5
36,29,2,90,80,66,90,"-1",0
36,30,4,65,40,48,65,"-1",0
36,31,3,10,50,19,20,"1",-10
36,32,2,0,20,33,100,"1",-100
36,33,3,75,80,15,30,"-1",45
36,34,3,45,45,80,30,"1",15
36,35,3,40,40,17,40,"-1",0
36,36,2,0,60,26,0,"1",0
36,37,3,90,25,30,90,"-1",0
36,38,2,100,100,71,100,"-1",0
36,39,3,50,89,43,29,"-1",21
36,40,3,10,20,21,10,"1",0
36,41,3,20,20,17,25,"-1",-5
36,42,3,30,40,13,15,"-1",15
36,43,3,0,30,81,100,"1",-100
36,44,3,11,11,19,15,"1",-4
36,45,4,15,15,19,30,"1",-15
36,46,3,30,75,45,30,"1",0
36,47,4,50,25,20,60,"-1",-10
36,48,3,70,30,18,30,"-1",40
36,49,3,0,30,11,0,"1",0
36,50,3,0,18,38,0,"1",0
36,51,3,0,45,26,0,"1",0
37,1,3,10,10,26,20,"1",-10
37,2,2,5,5,20,10,"1",-5
37,3,4,0,20,29,0,"1",0
37,4,3,0,25,78,0,"1",0
37,5,4,5,5,56,5,"1",0
37,6,3,20,20,29,10,"1",10
37,7,4,75,60,45,75,"-1",0
37,8,3,10,25,75,10,"1",0
37,9,4,100,50,29,100,"-1",0
37,10,3,5,30,56,10,"1",-5
37,11,4,10,15,31,0,"1",10
37,12,2,80,80,78,80,"-1",0
37,13,4,0,10,22,0,"1",0
37,14,3,75,75,41,50,"-1",25
37,15,2,4,15,60,4,"1",0
37,16,2,0,4,26,5,"1",-5
37,17,2,4,20,43,10,"1",-6
37,18,2,50,50,82,40,"1",10
37,19,2,50,50,21,20,"-1",30
37,20,2,0,10,40,10,"1",-10
37,21,3,40,40,35,50,"-1",-10
37,22,2,80,80,60,50,"-1",30
37,23,2,0,40,71,0,"1",0
37,24,3,2,2,14,20,"1",-18
37,25,3,70,50,14,50,"-1",20
37,26,3,10,80,29,10,"1",0
37,27,2,0,15,45,0,"1",0
37,28,3,30,30,20,20,"-1",10
37,29,2,50,50,66,50,"1",0
37,30,3,50,20,48,50,"-1",0
37,31,3,100,15,19,0,"-1",100
37,32,3,100,20,33,100,"-1",0
37,33,3,100,80,15,100,"-1",0
37,34,3,0,15,80,0,"1",0
37,35,2,10,40,17,0,"1",10
37,36,2,40,40,26,25,"-1",15
37,37,4,5,5,30,10,"1",-5
37,38,3,100,100,71,50,"-1",50
37,39,2,0,5,43,0,"1",0
37,40,3,0,15,21,0,"1",0
37,41,3,0,40,17,0,"1",0
37,42,3,0,80,13,0,"1",0
37,43,3,0,10,81,100,"1",-100
37,44,3,10,10,19,20,"1",-10
37,45,4,10,10,19,10,"1",0
37,46,4,90,75,45,50,"-1",40
37,47,3,10,10,20,10,"1",0
37,48,3,70,70,18,40,"-1",30
37,49,3,80,20,11,80,"-1",0
37,50,3,5,5,38,15,"1",-10
37,51,3,50,50,26,30,"-1",20
38,1,5,35,15,26,56,"-1",-21
38,2,3,10,20,20,10,"1",0
38,3,3,10,43,29,10,"1",0
38,4,3,50,20,78,58,"1",-8
38,5,3,25,20,56,20,"1",5
38,6,2,10,30,29,10,"1",0
38,7,4,100,34,45,100,"-1",0
38,8,3,10,16,75,25,"1",-15
38,9,3,10,23,29,10,"1",0
38,10,3,12,27,56,25,"1",-13
38,11,4,56,20,31,56,"-1",0
38,12,3,75,75,78,78,"1",-3
38,13,3,0,10,22,0,"1",0
38,14,3,60,57,41,50,"-1",10
38,15,2,50,50,60,56,"1",-6
38,16,3,20,30,26,20,"1",0
38,17,3,25,60,43,27,"1",-2
38,18,2,68,37,82,80,"1",-12
38,19,3,15,20,21,10,"1",5
38,20,2,0,2,40,0,"1",0
38,21,3,50,26,35,56,"-1",-6
38,22,2,34,34,60,50,"1",-16
38,23,2,50,40,71,25,"1",25
38,24,3,1,1,14,23,"1",-22
38,25,5,100,25,14,100,"-1",0
38,26,3,100,80,29,100,"-1",0
38,27,3,15,6,45,45,"1",-30
38,28,3,12,23,20,56,"1",-44
38,29,2,60,60,66,56,"1",4
38,30,5,100,30,48,100,"-1",0
38,31,3,70,2,19,10,"-1",60
38,32,3,98,50,33,100,"-1",-2
38,33,3,40,10,15,67,"-1",-27
38,34,3,5,5,80,76,"1",-71
38,35,3,75,56,17,20,"-1",55
38,36,3,50,35,26,30,"-1",20
38,37,3,80,80,30,20,"-1",60
38,38,3,100,80,71,100,"-1",0
38,39,3,75,34,43,23,"-1",52
38,40,5,100,80,21,100,"-1",0
38,41,3,56,78,17,23,"-1",33
38,42,3,27,30,13,56,"-1",-29
38,43,3,65,59,81,26,"1",39
38,44,3,25,50,19,10,"-1",15
38,45,4,100,54,19,100,"-1",0
38,46,5,100,70,45,100,"-1",0
38,47,3,100,10,20,100,"-1",0
38,48,3,45,25,18,40,"-1",5
38,49,3,0,10,11,1,"1",-1
38,50,3,0,20,38,0,"1",0
38,51,3,0,3,26,0,"1",0
39,1,2,90,40,26,90,"-1",0
39,2,5,50,15,20,25,"-1",25
39,3,5,90,50,29,90,"-1",0
39,4,3,100,70,78,100,"-1",0
39,5,5,80,40,56,60,"-1",20
39,6,4,50,50,29,70,"-1",-20
39,7,4,25,40,45,25,"1",0
39,8,3,50,60,75,90,"1",-40
39,9,4,50,25,29,50,"-1",0
39,10,4,90,30,56,90,"-1",0
39,11,5,50,30,31,80,"-1",-30
39,12,3,90,90,78,100,"-1",-10
39,13,4,25,25,22,50,"-1",-25
39,14,2,15,50,41,20,"1",-5
39,15,2,50,50,60,15,"1",35
39,16,2,25,5,26,25,"1",0
39,17,2,50,50,43,25,"-1",25
39,18,2,10,30,82,10,"1",0
39,19,2,35,50,21,5,"-1",30
39,20,2,15,7,40,25,"1",-10
39,21,2,3,25,35,5,"1",-2
39,22,2,70,70,60,5,"-1",65
39,23,2,100,90,71,90,"-1",10
39,24,3,25,25,14,19,"-1",6
39,25,5,100,40,14,100,"-1",0
39,26,3,100,90,29,100,"-1",0
39,27,2,40,70,45,50,"1",-10
39,28,3,5,5,20,25,"1",-20
39,29,2,90,90,66,80,"-1",10
39,30,5,99,60,48,100,"-1",-1
39,31,4,10,40,19,25,"1",-15
39,32,4,50,40,33,40,"-1",10
39,33,3,80,70,15,90,"-1",-10
39,34,2,5,10,80,5,"1",0
39,35,2,3,25,17,5,"1",-2
39,36,2,75,60,26,70,"-1",5
39,37,3,90,90,30,90,"-1",0
39,38,2,100,100,71,100,"-1",0
39,39,2,0,15,43,0,"1",0
39,40,5,90,25,21,90,"-1",0
39,41,2,10,50,17,20,"1",-10
39,42,3,50,75,13,50,"-1",0
39,43,4,20,60,81,90,"1",-70
39,44,3,25,25,19,25,"-1",0
39,45,4,50,30,19,50,"-1",0
39,46,5,99,40,45,100,"-1",-1
39,47,3,50,60,20,50,"-1",0
39,48,3,90,70,18,50,"-1",40
39,49,3,15,10,11,15,"-1",0
39,50,3,0,15,38,0,"1",0
39,51,2,2,5,26,0,"1",2
40,1,2,45,40,26,19,"-1",26
40,2,2,8,10,20,14,"1",-6
40,3,4,25,35,29,12,"1",13
40,4,3,90,95,78,89,"-1",1
40,5,4,10,30,56,32,"1",-22
40,6,3,25,35,29,21,"1",4
40,7,3,5,35,45,29,"1",-24
40,8,3,60,70,75,69,"1",-9
40,9,4,10,15,29,56,"1",-46
40,10,2,19,59,56,43,"1",-24
40,11,4,28,38,31,18,"1",10
40,12,2,90,90,78,88,"-1",2
40,13,4,15,18,22,19,"1",-4
40,14,2,19,10,41,67,"1",-48
40,15,2,35,30,60,40,"1",-5
40,16,2,5,7,26,7,"1",-2
40,17,2,6,15,43,9,"1",-3
40,18,2,65,56,82,76,"1",-11
40,19,2,56,65,21,34,"-1",22
40,20,2,5,12,40,16,"1",-11
40,21,2,27,30,35,15,"1",12
40,22,2,45,36,60,67,"1",-22
40,23,2,45,56,71,76,"1",-31
40,24,3,35,35,14,15,"-1",20
40,25,3,9,26,14,29,"1",-20
40,26,3,89,85,29,78,"-1",11
40,27,2,46,55,45,34,"-1",12
40,28,3,35,40,20,24,"-1",11
40,29,2,85,80,66,78,"-1",7
40,30,2,10,46,48,13,"1",-3
40,31,3,99,50,19,23,"-1",76
40,32,2,5,25,33,78,"1",-73
40,33,3,25,18,15,12,"-1",13
40,34,3,70,67,80,75,"1",-5
40,35,3,45,48,17,45,"-1",0
40,36,2,67,68,26,54,"-1",13
40,37,4,45,50,30,16,"-1",29
40,38,2,85,88,71,90,"-1",-5
40,39,2,80,75,43,65,"-1",15
40,40,4,35,40,21,67,"-1",-32
40,41,3,45,25,17,13,"-1",32
40,42,3,55,60,13,24,"-1",31
40,43,3,45,30,81,49,"1",-4
40,44,3,5,7,19,12,"1",-7
40,45,4,0,25,19,12,"1",-12
40,46,4,65,70,45,75,"-1",-10
40,47,3,15,25,20,23,"1",-8
40,48,2,15,5,18,17,"1",-2
40,49,3,5,30,11,9,"1",-4
40,50,3,0,18,38,0,"1",0
40,51,3,0,23,26,23,"1",-23
41,1,3,21,20,26,20,"1",1
41,2,4,50,30,20,20,"-1",30
41,3,4,20,40,29,10,"1",10
41,4,3,80,40,78,70,"-1",10
41,5,3,40,30,56,50,"1",-10
41,6,3,25,30,29,30,"1",-5
41,7,4,25,45,45,20,"1",5
41,8,3,80,70,75,80,"-1",0
41,9,3,20,25,29,30,"1",-10
41,10,4,35,40,56,40,"1",-5
41,11,4,55,35,31,20,"-1",35
41,12,2,80,90,78,60,"-1",20
41,13,4,10,30,22,20,"1",-10
41,14,2,20,40,41,10,"1",10
41,15,2,45,40,60,55,"1",-10
41,16,2,60,50,26,20,"-1",40
41,17,2,45,50,43,45,"-1",0
41,18,2,50,40,82,70,"1",-20
41,19,2,0,30,21,0,"1",0
41,20,2,10,25,40,20,"1",-10
41,21,2,35,40,35,30,"0",5
41,22,2,66,55,60,70,"-1",-4
41,23,2,40,45,71,70,"1",-30
41,24,3,35,20,14,10,"-1",25
41,25,3,20,35,14,10,"-1",10
41,26,3,80,75,29,50,"-1",30
41,27,2,30,27,45,20,"1",10
41,28,3,12,10,20,10,"1",2
41,29,2,44,30,66,60,"1",-16
41,30,4,100,40,48,100,"-1",0
41,31,2,70,45,19,30,"-1",40
41,32,3,30,30,33,30,"1",0
41,33,3,65,50,15,50,"-1",15
41,34,2,35,25,80,60,"1",-25
41,35,2,50,60,17,30,"-1",20
41,36,2,35,40,26,40,"-1",-5
41,37,4,55,50,30,30,"-1",25
41,38,2,90,85,71,70,"-1",20
41,39,2,0,45,43,0,"1",0
41,40,3,60,70,21,60,"-1",0
41,41,3,30,40,17,10,"-1",20
41,42,3,60,45,13,30,"-1",30
41,43,3,19,25,81,30,"1",-11
41,44,3,10,20,19,12,"1",-2
41,45,3,70,50,19,30,"-1",40
41,46,4,14,20,45,20,"1",-6
41,47,3,25,20,20,15,"-1",10
41,48,3,44,50,18,20,"-1",24
41,49,3,10,20,11,10,"1",0
41,50,3,35,40,38,38,"1",-3
41,51,2,10,20,26,10,"1",0
42,1,3,5,15,26,10,"1",-5
42,2,2,50,30,20,50,"-1",0
42,3,4,30,46,29,30,"-1",0
42,4,4,100,90,78,100,"-1",0
42,5,4,30,64,56,25,"1",5
42,6,4,45,28,29,85,"-1",-40
42,7,4,20,45,45,15,"1",5
42,8,2,32,68,75,45,"1",-13
42,9,4,55,18,29,55,"-1",0
42,10,3,23,72,56,40,"1",-17
42,11,4,15,30,31,20,"1",-5
42,12,3,40,26,78,70,"1",-30
42,13,4,34,20,22,30,"-1",4
42,14,2,12,26,41,20,"1",-8
42,15,2,50,58,60,40,"1",10
42,16,2,10,18,26,15,"1",-5
42,17,2,5,17,43,20,"1",-15
