"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
44,9,3,20,25,29,20,"1",0
44,12,3,100,80,78,100,"-1",0
44,15,3,70,65,60,60,"-1",10
44,24,3,25,25,14,25,"-1",0
44,25,3,10,10,14,30,"1",-20
44,27,3,70,40,45,40,"-1",30
44,28,3,40,40,20,25,"-1",15
44,29,3,85,80,66,100,"-1",-15
44,30,3,10,20,48,20,"1",-10
44,33,3,40,10,15,40,"-1",0
44,34,3,100,90,80,100,"-1",0
44,39,3,0,20,43,0,"1",0
44,41,3,100,60,17,100,"-1",0
44,42,3,100,100,13,100,"-1",0
44,43,3,30,40,81,70,"1",-40
44,44,3,70,50,19,50,"-1",20
44,47,3,10,10,20,10,"1",0
44,49,3,0,10,11,10,"1",-10
44,50,3,0,25,38,10,"1",-10
44,51,3,50,50,26,50,"-1",0
45,3,3,0,5,29,0,"1",0
45,12,3,100,95,78,100,"-1",0
45,15,3,80,50,60,80,"-1",0
45,16,3,5,40,26,5,"1",0
45,24,3,5,5,14,10,"1",-5
45,25,3,0,20,14,0,"1",0
45,26,3,100,95,29,100,"-1",0
45,28,3,15,15,20,15,"1",0
45,30,3,0,10,48,0,"1",0
45,31,3,100,80,19,85,"-1",15
45,32,3,70,40,33,60,"-1",10
45,33,3,20,35,15,10,"-1",10
45,34,3,75,75,80,85,"1",-10
45,36,3,60,50,26,20,"-1",40
45,38,3,100,85,71,100,"-1",0
45,39,3,40,60,43,30,"1",10
45,41,3,100,80,17,90,"-1",10
45,42,3,100,90,13,100,"-1",0
45,47,3,30,30,20,20,"-1",10
45,48,3,100,30,18,100,"-1",0
45,51,3,40,50,26,35,"-1",5
46,2,3,2,5,20,20,"1",-18
46,12,3,75,100,78,70,"1",5
46,17,3,35,35,43,20,"1",15
46,19,3,0,15,21,12,"1",-12
46,22,3,90,95,60,40,"-1",50
46,27,3,0,0,45,0,"1",0
46,28,3,40,40,20,20,"-1",20
46,29,3,10,25,66,50,"1",-40
46,31,3,70,60,19,30,"-1",40
46,34,3,25,20,80,60,"1",-35
46,43,3,5,5,81,30,"1",-25
46,44,3,5,10,19,20,"1",-15
46,51,3,40,40,26,10,"-1",30
47,1,3,76,45,26,23,"-1",53
47,8,3,99,62,75,89,"-1",10
47,9,3,23,18,29,5,"1",18
47,12,3,90,90,78,56,"-1",34
47,15,3,99,67,60,30,"-1",69
47,21,3,12,12,35,25,"1",-13
47,27,3,0,34,45,80,"1",-80
47,31,3,0,12,19,34,"1",-34
47,33,3,20,54,15,23,"-1",-3
47,34,3,5,8,80,45,"1",-40
47,36,3,11,11,26,23,"1",-12
47,38,3,99,99,71,99,"-1",0
47,41,3,15,47,17,67,"1",-52
47,42,3,17,62,13,34,"-1",-17
47,43,3,75,39,81,87,"1",-12
47,44,3,11,11,19,5,"1",6
47,48,3,78,78,18,23,"-1",55
47,51,3,0,67,26,10,"1",-10
48,3,3,24,0,29,0,"1",24
48,10,3,5,85,56,5,"1",0
48,12,3,0,55,78,0,"1",0
48,13,3,25,0,22,0,"-1",25
48,20,3,0,35,40,0,"1",0
48,24,3,20,20,14,20,"-1",0
48,25,3,0,40,14,0,"1",0
48,28,3,35,35,20,20,"-1",15
48,30,3,0,15,48,0,"1",0
48,31,3,20,50,19,80,"-1",-60
48,34,3,100,85,80,100,"-1",0
48,36,3,0,10,26,0,"1",0
48,39,3,0,70,43,0,"1",0
48,41,3,80,95,17,80,"-1",0
48,42,3,95,75,13,90,"-1",5
48,43,3,20,35,81,10,"1",10
48,44,3,5,50,19,15,"1",-10
48,46,3,0,10,45,0,"1",0
48,47,3,0,5,20,0,"1",0
48,48,3,20,35,18,0,"-1",20
48,49,3,0,2,11,0,"1",0
48,51,3,0,15,26,0,"1",0
49,5,3,40,10,56,50,"1",-10
49,6,3,45,10,29,0,"-1",45
49,7,3,20,10,45,20,"1",0
49,9,3,10,20,29,40,"1",-30
49,11,3,66,56,31,10,"-1",56
49,15,3,0,20,60,20,"1",-20
49,18,3,0,20,82,35,"1",-35
49,19,3,10,20,21,50,"1",-40
49,20,3,20,10,40,20,"1",0
49,21,3,20,30,35,24,"1",-4
49,23,3,30,30,71,40,"1",-10
49,24,3,90,23,14,60,"-1",30
49,25,3,34,23,14,30,"-1",4
49,27,3,10,10,45,46,"1",-36
49,29,3,90,50,66,10,"-1",80
49,31,3,100,50,19,10,"-1",90
49,32,3,45,67,33,10,"-1",35
49,42,3,13,34,13,10,"0",3
49,43,3,13,21,81,10,"1",3
49,44,3,67,65,19,20,"-1",47
49,45,3,13,20,19,10,"1",3
49,49,3,56,50,11,24,"-1",32
49,50,3,20,10,38,30,"1",-10
50,3,3,0,42,29,0,"1",0
50,12,3,100,63,78,100,"-1",0
50,24,3,10,19,14,18,"1",-8
50,25,3,10,45,14,10,"1",0
50,26,3,100,83,29,100,"-1",0
50,27,3,15,38,45,40,"1",-25
50,28,3,70,73,20,15,"-1",55
50,29,3,60,78,66,70,"1",-10
50,30,3,0,37,48,0,"1",0
50,33,3,95,48,15,10,"-1",85
50,34,3,1,6,80,35,"1",-34
50,39,3,0,11,43,0,"1",0
50,41,3,10,62,17,15,"1",-5
50,42,3,10,12,13,5,"1",5
50,43,3,65,88,81,75,"1",-10
50,44,3,5,6,19,5,"1",0
50,47,3,0,2,20,0,"1",0
50,48,3,10,7,18,5,"1",5
50,50,3,0,44,38,0,"1",0
50,51,3,0,71,26,0,"1",0
51,12,3,50,40,78,30,"1",20
51,16,3,1,5,26,1,"1",0
51,24,3,30,30,14,13,"-1",17
51,25,3,15,20,14,20,"-1",-5
51,28,3,20,20,20,20,"0",0
51,30,3,5,20,48,20,"1",-15
51,33,3,90,60,15,40,"-1",50
51,34,3,65,80,80,80,"1",-15
51,37,3,30,30,30,30,"0",0
51,41,3,90,90,17,50,"-1",40
51,43,3,90,75,81,90,"-1",0
51,44,3,20,20,19,20,"-1",0
51,47,3,50,50,20,50,"-1",0
51,49,3,10,10,11,10,"1",0
51,50,3,0,25,38,0,"1",0
52,24,3,20,15,14,14,"-1",6
52,25,3,2,7,14,2,"1",0
52,26,3,100,82,29,100,"-1",0
52,28,3,58,58,20,50,"-1",8
52,30,3,0,14,48,0,"1",0
52,33,3,45,35,15,20,"-1",25
52,34,3,10,15,80,60,"1",-50
52,37,3,90,85,30,100,"-1",-10
52,39,3,100,19,43,100,"-1",0
52,42,3,90,70,13,90,"-1",0
52,43,3,10,55,81,70,"1",-60
52,44,3,2,10,19,15,"1",-13
52,47,3,0,62,20,12,"1",-12
52,49,3,0,25,11,0,"1",0
52,51,3,0,65,26,0,"1",0
53,3,3,10,20,29,10,"1",0
53,8,3,10,30,75,20,"1",-10
53,12,3,50,50,78,50,"1",0
53,15,3,99,50,60,99,"-1",0
53,19,3,0,40,21,0,"1",0
53,20,3,100,50,40,99,"-1",1
53,21,3,100,100,35,99,"-1",1
53,23,3,70,70,71,50,"1",20
53,24,3,10,10,14,10,"1",0
53,26,3,50,50,29,50,"-1",0
53,28,3,30,30,20,50,"-1",-20
53,29,3,90,90,66,99,"-1",-9
53,30,3,0,50,48,99,"1",-99
53,31,3,99,50,19,0,"-1",99
53,33,3,50,50,15,99,"-1",-49
53,34,3,10,10,80,10,"1",0
53,36,3,50,50,26,50,"-1",0
53,38,3,100,100,71,99,"-1",1
53,41,3,50,50,17,0,"-1",50
53,42,3,10,20,13,10,"1",0
53,44,3,100,30,19,99,"-1",1
53,46,3,5,50,45,10,"1",-5
53,47,3,20,20,20,10,"0",10
53,48,3,50,50,18,5,"-1",45
53,49,3,0,10,11,0,"1",0
53,50,3,0,20,38,0,"1",0
53,51,3,0,50,26,0,"1",0
54,3,3,10,75,29,15,"1",-5
54,7,3,85,65,45,90,"-1",-5
54,8,3,85,49,75,85,"-1",0
54,9,3,10,15,29,10,"1",0
54,10,3,30,45,56,45,"1",-15
54,11,3,30,25,31,20,"1",10
54,12,3,90,80,78,90,"-1",0
54,24,3,5,5,14,14,"1",-9
54,25,3,15,25,14,15,"-1",0
54,28,3,25,25,20,20,"-1",5
54,30,3,15,35,48,20,"1",-5
54,33,3,5,35,15,15,"1",-10
54,34,3,90,67,80,90,"-1",0
54,35,3,5,25,17,15,"1",-10
54,41,3,95,65,17,90,"-1",5
54,42,3,95,56,13,85,"-1",10
54,43,3,70,34,81,90,"1",-20
54,44,3,20,20,19,20,"-1",0
54,45,3,85,68,19,75,"-1",10
54,47,3,15,24,20,15,"1",0
54,48,3,70,35,18,65,"-1",5
54,50,3,0,22,38,10,"1",-10
54,51,3,80,35,26,75,"-1",5
55,4,3,60,76,78,70,"1",-10
55,8,3,100,78,75,100,"-1",0
55,24,3,20,35,14,20,"-1",0
55,26,3,100,50,29,100,"-1",0
55,28,3,25,25,20,25,"-1",0
55,30,3,0,20,48,0,"1",0
55,33,3,10,30,15,15,"1",-5
55,37,3,30,40,30,20,"0",10
55,38,3,100,70,71,100,"-1",0
55,39,3,30,50,43,10,"1",20
55,42,3,100,60,13,100,"-1",0
55,44,3,50,20,19,50,"-1",0
55,46,3,100,80,45,100,"-1",0
55,47,3,100,60,20,100,"-1",0
55,49,3,0,30,11,0,"1",0
55,51,3,0,50,26,10,"1",-10
56,3,3,0,37,29,0,"1",0
56,5,3,100,78,56,100,"-1",0
56,6,3,0,45,29,0,"1",0
56,11,3,0,12,31,0,"1",0
56,13,3,0,15,22,0,"1",0
56,15,3,100,43,60,85,"-1",15
56,17,3,0,24,43,0,"1",0
56,19,3,0,15,21,0,"1",0
56,20,3,100,34,40,100,"-1",0
56,21,3,80,25,35,80,"-1",0
56,24,3,25,25,14,25,"-1",0
56,26,3,0,42,29,0,"1",0
56,28,3,45,45,20,20,"-1",25
56,30,3,0,20,48,20,"1",-20
56,31,3,100,35,19,0,"-1",100
56,32,3,50,24,33,50,"-1",0
56,33,3,100,34,15,100,"-1",0
56,35,3,0,24,17,0,"1",0
56,36,3,0,25,26,0,"1",0
56,39,3,0,53,43,0,"1",0
56,40,3,0,20,21,0,"1",0
56,41,3,0,65,17,0,"1",0
56,42,3,0,81,13,0,"1",0
56,43,3,75,48,81,50,"1",25
56,44,3,0,15,19,0,"1",0
56,47,3,0,32,20,0,"1",0
56,48,3,90,65,18,100,"-1",-10
56,49,3,0,10,11,0,"1",0
56,50,3,0,8,38,0,"1",0
56,51,3,0,32,26,0,"1",0
57,1,3,0,25,26,50,"1",-50
57,7,3,50,60,45,50,"-1",0
57,9,3,0,10,29,0,"1",0
57,12,3,100,75,78,100,"-1",0
57,14,3,50,25,41,30,"-1",20
57,18,3,100,45,82,100,"-1",0
57,21,3,100,65,35,20,"-1",80
57,23,3,0,68,71,0,"1",0
57,24,3,25,20,14,15,"-1",10
57,25,3,0,37,14,0,"1",0
57,28,3,18,13,20,15,"1",3
57,32,3,100,40,33,100,"-1",0
57,33,3,100,75,15,100,"-1",0
57,34,3,0,25,80,20,"1",-20
57,35,3,100,35,17,100,"-1",0
57,36,3,0,75,26,0,"1",0
57,37,3,0,40,30,0,"1",0
57,38,3,100,62,71,100,"-1",0
57,39,3,100,60,43,100,"-1",0
57,42,3,0,65,13,10,"1",-10
58,4,3,60,80,78,89,"1",-29
58,7,3,0,10,45,0,"1",0
58,9,3,10,14,29,0,"1",10
58,11,3,0,14,31,9,"1",-9
58,12,3,80,90,78,60,"-1",20
58,19,3,0,80,21,0,"1",0
58,20,3,20,29,40,0,"1",20
58,24,3,0,20,14,0,"1",0
58,25,3,10,30,14,0,"1",10
58,27,3,40,70,45,60,"1",-20
58,28,3,0,30,20,0,"1",0
58,30,3,0,20,48,0,"1",0
58,36,3,0,40,26,0,"1",0
58,40,3,10,80,21,20,"1",-10
58,43,3,100,70,81,80,"-1",20
58,44,3,0,3,19,50,"1",-50
58,45,3,70,60,19,10,"-1",60
58,49,3,0,30,11,0,"1",0
58,51,3,0,40,26,30,"1",-30
59,3,3,0,32,29,0,"1",0
59,6,3,0,26,29,0,"1",0
59,9,3,0,15,29,0,"1",0
59,11,3,0,19,31,0,"1",0
59,12,3,100,80,78,100,"-1",0
59,16,3,0,9,26,0,"1",0
59,20,3,0,13,40,0,"1",0
59,24,3,15,10,14,15,"-1",0
59,27,3,70,55,45,90,"-1",-20
59,28,3,70,70,20,40,"-1",30
59,30,3,0,58,48,90,"1",-90
59,33,3,90,40,15,10,"-1",80
59,39,3,0,70,43,0,"1",0
59,41,3,76,65,17,70,"-1",6
59,42,3,100,85,13,100,"-1",0
59,43,3,35,40,81,100,"1",-65
59,45,3,0,20,19,0,"1",0
59,47,3,0,4,20,0,"1",0
59,48,3,80,80,18,60,"-1",20
59,51,3,100,75,26,100,"-1",0
60,4,3,90,90,78,90,"-1",0
60,6,3,30,30,29,10,"-1",20
60,12,3,10,67,78,12,"1",-2
60,20,3,5,5,40,5,"1",0
60,21,3,45,45,35,50,"-1",-5
60,24,3,25,25,14,25,"-1",0
60,26,3,95,95,29,85,"-1",10
60,27,3,98,98,45,80,"-1",18
60,28,3,19,40,20,15,"1",4
60,31,3,35,12,19,70,"-1",-35
60,33,3,76,76,15,95,"-1",-19
60,34,3,56,56,80,65,"1",-9
60,37,3,45,45,30,30,"-1",15
60,38,3,85,85,71,95,"-1",-10
60,40,3,85,85,21,80,"-1",5
60,42,3,100,89,13,100,"-1",0
60,43,3,10,56,81,35,"1",-25
60,44,3,30,30,19,25,"-1",5
60,47,3,14,14,20,10,"1",4
60,48,3,0,10,18,0,"1",0
60,49,3,0,5,11,0,"1",0
60,50,3,0,3,38,0,"1",0
61,8,3,87,80,75,88,"-1",-1
61,10,3,75,78,56,87,"-1",-12
61,12,3,100,90,78,99,"-1",1
61,14,3,7,34,41,2,"1",5
61,15,3,15,35,60,23,"1",-8
61,16,3,10,26,26,10,"1",0
61,23,3,90,85,71,80,"-1",10
61,24,3,25,30,14,40,"-1",-15
61,28,3,82,80,20,40,"-1",42
61,29,3,88,62,66,75,"-1",13
61,31,3,55,29,19,85,"-1",-30
61,34,3,63,42,80,80,"1",-17
61,35,3,6,18,17,10,"1",-4
61,36,3,92,67,26,52,"-1",40
61,37,3,99,57,30,99,"-1",0
61,41,3,97,53,17,85,"-1",12
61,44,3,85,62,19,75,"-1",10
61,45,3,20,48,19,5,"-1",15
61,50,3,60,45,38,65,"-1",-5
61,51,3,80,10,26,70,"-1",10
62,3,3,20,0,29,0,"1",20
62,7,3,15,50,45,5,"1",10
62,8,3,10,30,75,5,"1",5
62,9,3,1,10,29,5,"1",-4
62,13,3,14,0,22,0,"1",14
62,24,3,5,5,14,20,"1",-15
62,28,3,20,20,20,20,"0",0
62,31,3,80,30,19,70,"-1",10
62,33,3,80,80,15,30,"-1",50
62,34,3,5,15,80,15,"1",-10
62,37,3,40,40,30,20,"-1",20
62,39,3,50,50,43,70,"-1",-20
62,41,3,90,60,17,60,"-1",30
62,42,3,90,90,13,20,"-1",70
62,43,3,50,30,81,80,"1",-30
62,44,3,20,20,19,10,"-1",10
62,45,3,10,10,19,10,"1",0
62,47,3,2,8,20,15,"1",-13
62,48,3,10,10,18,5,"1",5
62,49,3,1,5,11,1,"1",0
62,51,3,35,35,26,25,"-1",10
63,8,3,70,80,75,60,"1",10
63,33,3,30,20,15,0,"-1",30
63,42,3,30,50,13,20,"-1",10
63,45,3,10,40,19,20,"1",-10
63,50,3,0,34,38,0,"1",0
63,51,3,0,60,26,0,"1",0
64,8,3,30,60,75,30,"1",0
64,12,3,0,65,78,0,"1",0
64,15,3,100,90,60,95,"-1",5
64,21,3,85,70,35,95,"-1",-10
64,24,3,25,25,14,15,"-1",10
64,26,3,100,60,29,100,"-1",0
64,28,3,42,40,20,20,"-1",22
64,29,3,80,60,66,70,"-1",10
64,30,3,20,65,48,5,"1",15
64,31,3,60,30,19,30,"-1",30
64,33,3,50,30,15,50,"-1",0
64,34,3,5,60,80,10,"1",-5
64,36,3,30,30,26,29,"-1",1
64,37,3,80,70,30,90,"-1",-10
64,38,3,100,100,71,100,"-1",0
64,39,3,20,60,43,30,"1",-10
64,40,3,0,70,21,0,"1",0
64,41,3,95,90,17,70,"-1",25
64,42,3,20,30,13,5,"-1",15
64,44,3,0,20,19,0,"1",0
64,45,3,60,50,19,11,"-1",49
64,47,3,100,20,20,100,"-1",0
64,49,3,0,40,11,0,"1",0
64,51,3,70,70,26,70,"-1",0
65,3,3,10,20,29,10,"1",0
65,4,3,100,100,78,100,"-1",0
65,6,3,45,60,29,60,"-1",-15
65,7,3,0,50,45,0,"1",0
65,8,3,20,80,75,30,"1",-10
65,12,3,20,30,78,50,"1",-30
65,24,3,15,15,14,14,"-1",1
65,25,3,5,10,14,5,"1",0
65,26,3,70,90,29,70,"-1",0
65,27,3,0,5,45,30,"1",-30
65,28,3,15,15,20,20,"1",-5
65,30,3,10,10,48,5,"1",5
65,31,3,80,90,19,50,"-1",30
65,33,3,90,40,15,90,"-1",0
65,34,3,0,70,80,0,"1",0
65,35,3,50,10,17,90,"-1",-40
65,37,3,90,90,30,40,"-1",50
65,38,3,99,80,71,99,"-1",0
65,39,3,100,35,43,100,"-1",0
65,41,3,0,60,17,0,"1",0
65,42,3,20,10,13,10,"-1",10
65,43,3,100,70,81,100,"-1",0
65,44,3,5,20,19,5,"1",0
65,47,3,0,25,20,0,"1",0
65,49,3,0,15,11,0,"1",0
65,50,3,0,15,38,0,"1",0
65,51,3,0,30,26,0,"1",0
66,3,3,36,36,29,10,"-1",26
66,4,3,50,70,78,53,"1",-3
66,7,3,10,60,45,13,"1",-3
66,8,3,90,90,75,96,"-1",-6
66,9,3,8,13,29,4,"1",4
66,12,3,100,100,78,79,"-1",21
66,13,3,40,10,22,6,"-1",34
66,24,3,10,10,14,20,"1",-10
66,26,3,10,80,29,9,"1",1
66,28,3,37,37,20,20,"-1",17
66,30,3,0,50,48,3,"1",-3
66,33,3,10,10,15,12,"1",-2
66,37,3,60,60,30,76,"-1",-16
66,40,3,99,35,21,98,"-1",1
66,44,3,20,20,19,19,"-1",1
66,45,3,47,67,19,12,"-1",35
66,49,3,12,68,11,11,"-1",1
66,50,3,0,56,38,2,"1",-2
66,51,3,10,40,26,12,"1",-2
67,12,3,100,70,78,80,"-1",20
67,24,3,10,15,14,10,"1",0
67,25,3,10,20,14,10,"1",0
67,26,3,100,80,29,90,"-1",10
67,28,3,15,20,20,20,"1",-5
67,30,3,0,40,48,1,"1",-1
67,34,3,50,60,80,60,"1",-10
67,36,3,50,50,26,50,"-1",0
67,37,3,75,75,30,75,"-1",0
67,39,3,75,70,43,50,"-1",25
67,40,3,100,50,21,99,"-1",1
67,42,3,25,20,13,20,"-1",5
67,43,3,95,70,81,80,"-1",15
67,44,3,5,20,19,5,"1",0
67,48,3,20,30,18,20,"-1",0
67,50,3,1,15,38,5,"1",-4
67,51,3,20,45,26,20,"1",0
68,3,3,1,29,29,0,"1",1
68,8,3,55,50,75,45,"1",10
68,10,3,50,48,56,23,"1",27
68,12,3,100,93,78,100,"-1",0
68,16,3,5,7,26,7,"1",-2
68,25,3,65,25,14,50,"-1",15
68,26,3,80,80,29,80,"-1",0
68,28,3,65,65,20,62,"-1",3
68,31,3,70,65,19,44,"-1",26
68,33,3,0,4,15,9,"1",-9
68,35,3,0,16,17,14,"1",-14
68,36,3,58,34,26,86,"-1",-28
68,37,3,50,31,30,50,"-1",0
68,39,3,10,65,43,12,"1",-2
68,41,3,46,53,17,25,"-1",21
68,42,3,100,33,13,100,"-1",0
68,44,3,20,30,19,17,"-1",3
68,47,3,10,13,20,11,"1",-1
68,48,3,45,55,18,45,"-1",0
68,50,3,0,10,38,0,"1",0
69,4,3,99,76,78,99,"-1",0
69,12,3,45,50,78,56,"1",-11
69,24,3,10,10,14,15,"1",-5
69,25,3,0,45,14,12,"1",-12
69,26,3,99,99,29,99,"-1",0
69,28,3,67,56,20,45,"-1",22
69,30,3,0,5,48,13,"1",-13
69,31,3,7,32,19,78,"1",-71
69,33,3,50,32,15,15,"-1",35
69,34,3,7,12,80,14,"1",-7
69,39,3,0,14,43,0,"1",0
69,42,3,100,94,13,78,"-1",22
69,44,3,2,6,19,5,"1",-3
69,47,3,0,34,20,31,"1",-31
69,49,3,0,10,11,0,"1",0
69,50,3,0,67,38,0,"1",0
69,51,3,0,44,26,0,"1",0
70,8,3,100,90,75,100,"-1",0
70,9,3,0,10,29,0,"1",0
70,11,3,0,10,31,0,"1",0
70,24,3,50,50,14,10,"-1",40
70,26,3,100,90,29,100,"-1",0
70,28,3,60,60,20,10,"-1",50
70,35,3,20,20,17,20,"-1",0
70,36,3,60,60,26,20,"-1",40
70,37,3,0,5,30,20,"1",-20
70,38,3,60,60,71,20,"1",40
70,40,3,50,40,21,40,"-1",10
70,42,3,0,50,13,10,"1",-10
70,44,3,5,5,19,10,"1",-5
70,45,3,10,10,19,10,"1",0
70,49,3,0,10,11,0,"1",0
70,50,3,20,20,38,20,"1",0
70,51,3,50,20,26,50,"-1",0
71,15,3,70,70,60,50,"-1",20
71,20,3,80,80,40,50,"-1",30
71,21,3,50,50,35,70,"-1",-20
71,22,3,20,70,60,0,"1",20
71,24,3,10,30,14,10,"1",0
71,29,3,50,50,66,70,"1",-20
71,31,3,90,70,19,40,"-1",50
71,32,3,30,30,33,50,"1",-20
71,33,3,70,70,15,30,"-1",40
71,34,3,12,12,80,10,"1",2
71,35,3,60,60,17,60,"-1",0
71,39,3,1,80,43,10,"1",-9
71,44,3,10,45,19,10,"1",0
72,1,3,5,10,26,25,"1",-20
72,3,3,25,55,29,20,"1",5
72,4,3,60,40,78,60,"1",0
72,10,3,40,50,56,40,"1",0
72,12,3,20,70,78,20,"1",0
72,13,3,1,10,22,1,"1",0
72,14,3,15,40,41,15,"1",0
72,23,3,13,60,71,20,"1",-7
72,24,3,5,5,14,10,"1",-5
72,26,3,99,67,29,80,"-1",19
72,27,3,45,58,45,70,"0",-25
72,28,3,30,30,20,10,"-1",20
72,30,3,90,40,48,85,"-1",5
72,33,3,1,20,15,5,"1",-4
72,34,3,10,12,80,20,"1",-10
72,36,3,10,30,26,10,"1",0
72,37,3,85,60,30,80,"-1",5
72,39,3,40,50,43,45,"1",-5
72,42,3,15,30,13,20,"-1",-5
72,44,3,10,20,19,15,"1",-5
72,48,3,10,10,18,40,"1",-30
72,50,3,1,30,38,5,"1",-4
72,51,3,1,35,26,2,"1",-1
73,5,3,0,18,56,25,"1",-25
73,24,3,10,10,14,10,"1",0
73,26,3,25,30,29,25,"1",0
73,27,3,50,65,45,40,"-1",10
73,28,3,18,18,20,25,"1",-7
73,29,3,25,30,66,70,"1",-45
73,30,3,0,9,48,0,"1",0
73,37,3,15,25,30,20,"1",-5
73,38,3,10,70,71,25,"1",-15
73,42,3,50,25,13,50,"-1",0
73,44,3,23,19,19,10,"-1",13
73,47,3,100,37,20,100,"-1",0
73,48,3,50,30,18,60,"-1",-10
73,51,3,100,65,26,50,"-1",50
74,3,3,1,61,29,0,"1",1
74,8,3,2,64,75,40,"1",-38
74,9,3,0,27,29,0,"1",0
74,13,3,31,31,22,0,"-1",31
74,15,3,70,83,60,48,"-1",22
74,21,3,80,67,35,59,"-1",21
74,23,3,20,80,71,3,"1",17
74,24,3,18,25,14,7,"-1",11
74,27,3,90,88,45,60,"-1",30
74,28,3,19,45,20,6,"1",13
74,31,3,20,83,19,3,"-1",17
74,34,3,2,18,80,67,"1",-65
74,36,3,0,43,26,0,"1",0
74,37,3,42,87,30,50,"-1",-8
74,44,3,7,36,19,5,"1",2
74,45,3,3,13,19,3,"1",0
74,47,3,20,42,20,10,"0",10
74,49,3,1,14,11,1,"1",0
74,50,3,0,74,38,1,"1",-1
74,51,3,5,43,26,1,"1",4
75,6,3,50,61,29,28,"-1",22
75,8,3,90,78,75,90,"-1",0
75,12,3,78,29,78,78,"0",0
75,13,3,19,2,22,2,"1",17
75,24,3,19,23,14,10,"-1",9
75,26,3,100,72,29,100,"-1",0
75,27,3,46,65,45,45,"-1",1
75,28,3,45,78,20,85,"-1",-40
75,29,3,84,91,66,80,"-1",4
75,33,3,78,56,15,61,"-1",17
75,34,3,76,67,80,78,"1",-2
75,39,3,96,79,43,83,"-1",13
75,41,3,95,84,17,89,"-1",6
75,44,3,8,22,19,12,"1",-4
75,47,3,2,34,20,10,"1",-8
75,48,3,45,25,18,18,"-1",27
75,49,3,10,32,11,8,"1",2
75,50,3,2,31,38,5,"1",-3
75,51,3,50,68,26,50,"-1",0
76,4,3,100,100,78,100,"-1",0
76,6,3,70,47,29,70,"-1",0
76,8,3,100,70,75,100,"-1",0
76,12,3,0,70,78,0,"1",0
76,24,3,0,10,14,20,"1",-20
76,25,3,100,87,14,100,"-1",0
76,26,3,0,68,29,0,"1",0
76,28,3,19,19,20,20,"1",-1
76,37,3,100,70,30,100,"-1",0
76,40,3,50,72,21,50,"-1",0
76,42,3,50,50,13,68,"-1",-18
76,44,3,20,20,19,25,"-1",-5
76,47,3,100,42,20,100,"-1",0
77,5,3,10,27,56,10,"1",0
77,6,3,80,50,29,70,"-1",10
77,7,3,0,50,45,1,"1",-1
77,24,3,40,10,14,15,"-1",25
77,26,3,100,70,29,100,"-1",0
77,28,3,70,60,20,20,"-1",50
77,31,3,100,50,19,80,"-1",20
77,33,3,90,50,15,90,"-1",0
77,39,3,15,30,43,90,"1",-75
77,42,3,0,40,13,0,"1",0
77,44,3,60,50,19,30,"-1",30
77,48,3,5,50,18,5,"1",0
77,49,3,5,10,11,5,"1",0
78,3,3,40,10,29,0,"-1",40
78,4,3,85,50,78,85,"-1",0
78,6,3,14,23,29,15,"1",-1
78,8,3,40,40,75,75,"1",-35
78,11,3,5,20,31,0,"1",5
78,12,3,0,40,78,40,"1",-40
78,13,3,30,0,22,0,"-1",30
78,15,3,50,50,60,60,"1",-10
78,21,3,75,61,35,40,"-1",35
78,22,3,80,75,60,80,"-1",0
78,24,3,8,8,14,14,"1",-6
78,26,3,100,71,29,100,"-1",0
78,28,3,30,30,20,20,"-1",10
78,30,3,0,31,48,0,"1",0
78,32,3,100,25,33,100,"-1",0
78,33,3,10,10,15,20,"1",-10
78,37,3,80,40,30,75,"-1",5
78,40,3,2,37,21,5,"1",-3
78,41,3,0,40,17,0,"1",0
78,42,3,5,39,13,5,"1",0
78,44,3,5,27,19,15,"1",-10
78,47,3,0,20,20,0,"1",0
78,49,3,15,15,11,10,"-1",5
78,50,3,0,75,38,0,"1",0
78,51,3,0,30,26,0,"1",0
79,3,3,0,43,29,0,"1",0
79,4,3,100,77,78,100,"-1",0
79,6,3,0,20,29,0,"1",0
79,8,3,10,35,75,20,"1",-10
79,9,3,0,22,29,0,"1",0
79,11,3,0,21,31,0,"1",0
79,15,3,13,22,60,20,"1",-7
79,16,3,10,7,26,10,"1",0
79,21,3,12,33,35,10,"1",2
79,24,3,8,17,14,8,"1",0
79,25,3,0,23,14,0,"1",0
79,26,3,0,69,29,0,"1",0
79,28,3,10,25,20,23,"1",-13
79,30,3,0,22,48,10,"1",-10
79,33,3,23,22,15,88,"-1",-65
79,34,3,2,6,80,20,"1",-18
79,39,3,0,43,43,0,"1",0
79,40,3,60,35,21,77,"-1",-17
79,41,3,3,10,17,5,"1",-2
79,42,3,0,78,13,0,"1",0
79,44,3,0,23,19,5,"1",-5
79,45,3,0,15,19,0,"1",0
79,49,3,0,14,11,0,"1",0
79,50,3,0,36,38,0,"1",0
79,51,3,30,34,26,10,"-1",20
80,3,3,90,70,29,80,"-1",10
80,4,3,100,80,78,100,"-1",0
80,7,3,10,30,45,8,"1",2
80,8,3,80,60,75,90,"-1",-10
80,9,3,50,33,29,30,"-1",20
80,12,3,100,75,78,100,"-1",0
80,24,3,20,20,14,10,"-1",10
80,25,3,30,29,14,70,"-1",-40
80,26,3,100,70,29,90,"-1",10
80,27,3,0,20,45,0,"1",0
